"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," This is Donna Goldsmith. She was named Chief Operating Officer of World Wrestling Entertainment in December of 2008 and also sits on the Board of Directors. Last year Forbes Magazine dubbed her one of the most powerful women in sports. WWE is known for its wrestling action through such franchises as SmackDown and Raw, and such athletes as Triple H and John Cena. Had $475 million in revenue in 2009 fiscal year. Its programming is watched by 14 million US viewers each week, and the company's website, WWE.com, attracts almost 13 million unique visitors a month. Donna joined WWE as Senior Vice President of Consumer Products in July 2000. After that she served as Executive Vice President of Consumer Products, overseeing the company's global merchandising licensing, book and magazine publishing, and DVD business, as well as the e-commerce site. She's also worked at the NBA and for Swatch watch USA and Revlon. And we'll now -- just so you have a feel for the audience, we will go around, just so you know --","male","meanwhite",77.129,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Great.","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," -- who is here. Ben Klayman, based in Chicago, I -- Detroit (laughter) --","male","meanwhite",77.129,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," You forgot.","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," Yes, right. I cover sports business.","male","meanwhite",77.129,"WWE","30-Nov-10",NA
"paul thomasch","Paul","paul thomasch","Thomson Reuters","Media"," I'm Paul Thomasch. I'm based here in New York, and I am the Deputy Editor for tech media and telecoms.","male","meanwhite",93.143,"WWE","30-Nov-10",NA
"thomson reuters media","Thomson","thomson reuters reuters media",NA,NA," I am (inaudible). I'm based here in New York, and I cover the media business.","male",NA,NA,"WWE","30-Nov-10",NA
"jennifer saba","Jennifer","jennifer saba","Thomson Reuters","Media"," I am Jennifer Saba. I cover media (technical difficulty) right here in New York.","female","meanwhite",85.378,"WWE","30-Nov-10",NA
"sinead carew","Sinead","sinead carew","Thomson Reuters","Media"," I am Sinead Carew. I'm here in New York, and I (technical difficulty) [cover] telecoms.","female",NA,NA,"WWE","30-Nov-10",NA
"thomson reuters media","Thomson","thomson reuters reuters media",NA,NA," I'm (inaudible) [Madua]. I'm based in San Francisco. I cover (inaudible) and [games].","male",NA,NA,"WWE","30-Nov-10",NA
"thomson reuters media","Thomson","thomson reuters reuters media",NA,NA," (inaudible - microphone inaccessible)","male",NA,NA,"WWE","30-Nov-10",NA
"ken lee","Ken","ken lee","Thomson Reuters","Media"," [Ken Lee].","male","meanwhite",53.8225,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Ken. We know. We heard. (laughter)","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"ken lee","Ken","ken lee","Thomson Reuters","Media"," Editor. (multiple speakers)","male","meanwhite",53.8225,"WWE","30-Nov-10",NA
"fred katayama","Fred","fred katayama","Thomson Reuters","Media"," I'm Fred Katayama. I'm with Reuters Insider. (inaudible)","male","meanwhite",87.874,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," You?","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"thomson reuters media","Thomson","thomson reuters reuters media",NA,NA," (inaudible) Insider.","male",NA,NA,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," You have no name?","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"thomson reuters media","Thomson","thomson reuters reuters media",NA,NA," I'm [Greg] (inaudible)","male",NA,NA,"WWE","30-Nov-10",NA
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," So Donna, thank you for coming in. We will jump right in. I'll start off with a question I know, like when I talk to the analysts, people are wondering this. Now when Linda McMahon lost her bid for the U.S. Senate, people are wondering, is she going to come back to the WWE and win.","male","meanwhite",77.129,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Well, everyone in the organization adores Linda McMahon. She is a wonderful, passionate, intelligent, amazing woman. But Linda has told that she spent her time at WWE, and it's on to the next -- whatever that may be. So although I hope we do see Linda, it will be more in a social capacity than it would be in a business capacity.","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," So she's not coming back at all?","male","meanwhite",77.129,"WWE","30-Nov-10",NA
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," She is not coming back to the organization.","female","meanwhite",87.0415,"WWE","30-Nov-10",NA
"ben klayman","Ben","ben klayman","Thomson Reuters","Media"," Can you talk more broadly -- turning to the business -- as to, from an economic perspective what you guys are seeing out there? Obviously, I'd looked at your results. I've noticed the ticket prices are going up, attendance is going down -- in the US -- and I just wanted to get a sense from you as to how you view things from an economic standpoint currently.","male","meanwhite",77.129,"WWE","30-Nov-10",NA
