"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day and welcome to today's conference. At this time, all participants are in a listen-only mode. Later, you will have the opportunity to ask questions during the question-and-answer session. Please note this call may be recorded. And now, I'd like to turn the call over to Mr. Weitz. Sir, you may begin.",NA,NA,NA,"WWE","12-Feb-08","Q4"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP of IR"," Thank you. And good morning, everyone. Welcome to World Wrestling Entertainment's 2007 fourth quarter and full year earnings conference call. Joining me for today's discussion are Linda McMahon, our CEO; Michael Sileck, our COO; and Frank Serpe, our CFO. We issued our earnings release earlier this morning and we'll be referencing a presentation as part of our discussion. These are available on our corporate website at corporate.wwe.com. We will be making several forward-looking statements today as part of our discussion. These statements are based on management's estimates. Actual results may differ due to numerous factors, which are referenced on page one of the presentation and in our earnings release. Today, we will review our financial results for the fourth quarter in 2007 and will follow this review with a Q&amp;A session. At this time, I would like to turn the call over to Linda.","male","meanwhite",94.363,"WWE","12-Feb-08","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Thanks, Michael. And thanks, everyone, for joining us on the call today. We completed our year with an outstanding financial performance in the fourth quarter. The quarter was highlighted by substantial growth in revenue and earnings with increases coming from each of our business segments. This performance reflects in part the successful expansion of live events and consumer products in international markets. Our performance was especially strong in the UK and Australia where we had very successful tours in the quarter and expanded our toy and apparel licensing. By capitalizing on opportunities outside the United States, we were able to generate a 25% increase in international revenue and profit. For the full year, our international business accounted for nearly 40% of our profit growth. These results underscored the potential of our international strategy. During the second half of the year, we positioned the company to take even greater advantage of such opportunities by establishing a new international organization. This organization is currently focused on driving growth in Europe, Asia-Pacific, and our emerging markets, China and Latin America. During the fourth quarter in keeping with our international strategy, we opened offices in Sydney, Australia and Tokyo, Japan, in addition to our office in Shanghai, China which opened in July. We strengthened our global television platform, launching distribution on a major national network in Brazil and renewing key agreements in Italy, Australia, Korea, Chile, and Argentina. Based on the remarkable ratings success of our program in China, our current broadcast in both Guangdong and Guangzhou areas has been extended from one to two hours per week. By strengthening our distribution in new markets, we intend to attract new consumers for our products and to enhance our long-term potential. As we develop our audience around the world, we are also focused on the quality of our broadcast. During this past year, we laid the groundwork for producing our television and Pay-Per-View programs in high definition and initiated HD broadcasting in January of this year. WWE's investment in this cutting edge technology enables us to maintain our high standard of production quality and to meet the evolving standards in the media entertainment industry. It also enables us to present our characters and in-ring drama with greater clarity. And as a result, we believe it will heighten the experience of our fans. Before turning the call over to Mike, I would like to mention our announcement last week concerning Smackdown. After a successful decade of airing Smackdown on both UPN and The CW, World Wrestling Entertainment and The CW have agreed to conclude our partnership. Since The CW's exclusive negotiating period expired on January 31, 2008, we've been contacted by and have been in negotiations with other networks. WWE Smackdown will continue to air on The CW until the conclusion of the 2007-2008 broadcast season. We are confident that given the strength of this brand, it will find a suitable home and continue to air beyond that period. Now, I'll turn the call over to Mike, who will provide some additional perspective on our results and further update you on our strategic initiatives.","female","meanwhite",92.947,"WWE","12-Feb-08","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Thank you, Linda. I would like to start by sharing my perspective on the company's progress. For the quarter, we posted 23% top-line growth, reflecting increases from each of our business units. That growth resulted in record revenue of $485 million for the full year. Our record performance in a weakening economic environment demonstrates the strength of our business model. We believe the diversity and entertainment value of our product offering reduces our exposure to declines in consumer spending. In 2007, we completed a comprehensive review of our businesses. Based on that review, we targeted average annual revenue growth of 10% and average annual earnings growth of 12% over the 2006 to 2011 period. The quarter marked important progress toward these financial objectives. As Linda described, we increased revenue and earnings from outside the US. We also improved our Pay-Per-View trend and made adjustments to strengthen our online advertising. We believe we have now stabilized our Pay-Per-View buy rates after incurring a 12% decline in buys during the first half of the year. During the fourth quarter, our buy rates were essentially flat to the comparable events last year. We attribute this to an intensified focus on our storyline content. As a reminder, we have reduced the number of events in our 2008 schedule to 14, eliminating the January New Year's Revolution event. By concentrating on our creative and promotional efforts, we believe we can increase the level of our Pay-Per-View buys over time. During the past year, we continued to advance our digital media initiatives. And in the fourth quarter, we saw continued growth from both the distribution of mobile content and online advertising. Regarding our mobile business, to date we have completed distribution agreements with AT&amp;T Mobile, BSkyB, and other carriers. As a result, we have created a cellular footprint that reaches well over 100 million potential customers around the world. On online advertising increased throughout the year as we continue to attract new advertisers such as Colgate and more recently Yahoo to our site. During the fourth quarter, however, both our online advertising and e-commerce businesses were impacted by a 6% decline in unique visitors. To address this challenge we are broadening and evolving our content. This is consistent with our ongoing practice of monitoring and responding to changes in online behavior. As a result, we expect to maintain WWE's position as the pre-eminent wrestling-related destination for our fans. Looking ahead, we're also targeting higher sales of premium advertising inventory. We expect to succeed in this area by packaging our internet ad buys with promotions in other WWE products and with media assets of our key partners. Overall, we are excited by WWE's opportunities and the steps we are taking to ensure our progress. We have proven in 2007 that with prudent investment and proper execution we can grow revenue significantly. We look forward to continuing to execute our strategy in 2008 and beyond. For 2008, we expect our financial performance to be consistent with our long-term objectives as previously stated. You should expect increased expenses associated with our international expansion and our implementation of high-definition broadcasting. By managing the company for the long term and by paying an attractive dividend, we are determined to increase returns and create value for our shareholders. At this point, I will turn the call over to Frank Serpe to review our financial performance for the quarter. Frank?","male","meanwhite",94.363,"WWE","12-Feb-08","Q4"
"frank serpe","Frank","frank serpe","World Wrestling Entertainment Inc.","CFO"," Thank you, Mike. Good morning, everyone. Revenue for the quarter was approximately $133 million representing a 23% increase over the fourth quarter last year. Our top-line growth reflects a solid performance by all of our business segments. Gross profit increased by 32%, reflecting the growth in revenue. Page five of our presentation lists revenue and profit contribution by business unit as compared to the prior year. Revenue from live events including merchandise sales at these events increased by $6.7 million or 23%, led by our international events which benefited from a 19% increase in the average ticket price to over $83. Our North American events also contributed to revenue growth. Excluding the impact of our ECW events, North American events yielded a 12% year-over-year increase in average ticket price to nearly $41 and a 16% rise in the average attendance to 7,100 fans per event. Our home video business realized a 41% increase in revenue to nearly $20 million. During the quarter, we released 12 new titles compared to eight in the prior year quarter. As a result, new title release shipped nearly 1.1 million units in the quarter compared to about half a million units in the prior year quarter. Releases in the quarter were led by titles featuring John Cena and Shawn Michaels, which shipped about 201,000 and 178,000 units, respectively. For the full year, we released 31 new titles as compared 30 in the prior year. Total shipments reached just over 4 million units, which is flat to the prior year. During the quarter, home video's profit margin increased to 57% from 44%, reflecting a lower duplication cost and the impact of certain promotional sales programs in the prior year quarter. Our licensing revenue increased by 49% to 3.1 million over the prior year quarter, led by strong sales of our toy, apparel, and novelty products. The majority of this growth came from domestic sales of our action figures and t-shirts. International licensing of these products increased by more than 60% and accounted for $1.3 million of the year-over-year growth. Our digital media segment comprised of online advertising, e-commerce, and mobile business delivered combined revenue growth of 8% compared to the [year-ago] quarter. Growth in this segment was driven primarily by our mobile business and the impact of our agreement with AT&amp;T Mobile. In addition, the quarter benefited from a 9% increase in online advertising as compared to the fourth quarter of last year. Revenues from our magazine and publishing increased by $2.7 million or 82%, reflecting higher newsstand, subscription, and advertising sales. In addition, we published one additional special in the quarter as compared to the prior year. As you may recall in July of 2006, we combined our existing publications, SmackDown! and Raw into a single men's lifestyle magazine titled ""WWE Magazine."" Since then, circulation has increased 50% to 300,000 copies per issue. Turning to our Pay-Per-View business, revenues for the quarter increased 6% for the fourth quarter of last year. Revenue reflected higher proportion of domestic buy which generated higher revenue for buy than international buys. Domestic markets represent a 63% of total buys in the current quarter as compared to only 58% of total buys in the prior year quarter. During the quarter, WWE Films recognized $3.1 million predominantly from the continued sales of ""See No Evil"" DVD in our domestic markets. Our WWE Films recorded break-even results as revenue growths was offset by the amortization of capitalized film production costs and the write-off of certain development costs. Overall, profit contribution margin increased to 42% compared to 39% in the fourth quarter of last year. Margin expansion was led by our live events, home video, and magazine publishing businesses. For the fourth quarter, we reported operating income of $24.7 million, representing a year-over-year increase of 41%. SG&amp;A expenses increased to 28.8% million compared $22.3 million in the fourth quarter last year primarily due to increased staff-related costs and legal and professional fees. In addition, the fourth quarter of last year reflected favorable adjustments in legal and professional fees and the recovery of a previously written-off bad debt. These two items totaled approximately $2.8 million. It should be noted that the effective tax rate in the current quarter was 23% as compared to 26% in the prior year. Page 14 of our presentation compares quarter-over-quarter results and provides a summary of changes by business. Turning to the full year, revenue grew 17%, reflecting increases from across our business. Operating income increased 4% to $68.4 million and EBITDA increased 5% to $77.8 million. These results reflect the growth in revenue partially offset by increased SG&amp;A costs. SG&amp;A expenses increased 14%, primarily due to higher staff-related costs as well as increases in legal and professional fees. The current year financial results were also impacted by a $15.7 million impairment charge for our featured film ""The Condemned."" Excluding this impairment charge, EBITDA would have increased by 26%. Page 15 of our presentation contains our balance sheet which remains strong. On December 31st, we held $266 million in cash and short-term investments with virtually no debt. Page 19 shows our free cash flow. During the quarter, we generated $14.9 million of free cash flow resulting in nearly $18 million of free cash flow for the full year. A strong cash generation for the year reflects improved cash flow from our operation and lower spending on featured film production partially offset by increased capital expenditures. Capital spending reached $18 million primarily due to our investment in high-definition broadcast equipment. Despite this investment, our free cash flow of $80 million was approximately three times level in the prior year. That concludes this portion of our call, and I will now turn it back to Michael.","male","meanwhite",86.855,"WWE","12-Feb-08","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Thank you, Frank. Operator, we're ready now. Please open the line for questions.Questions and Answers","male","meanwhite",94.363,"WWE","12-Feb-08","Q4"
"operator","Operator","NA NA",NA,NA," Thank you. (OPERATOR INSTRUCTIONS) Our first question will come from Rich Ingrassia with Roth Capital Partners. Please go ahead. Your line is open.",NA,NA,NA,"WWE","12-Feb-08","Q4"
"rich ingrassia","Rich","rich ingrassia","Roth Capital Partners","Analyst"," Thanks. Good morning, everyone.","male","meanwhite",98.462,"WWE","12-Feb-08","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Good morning.","male","meanwhite",94.363,"WWE","12-Feb-08","Q4"
"rich ingrassia","Rich","rich ingrassia","Roth Capital Partners","Analyst"," Obviously, the weak retail holiday had little to no impact. But you touched on the consumer spending point. So, maybe Linda or Mike, if you could give us a little perspective, perhaps drawing on your experience with the company in 2001 -- say, from 2001 to 2003, what expectations do you have going into what might be a lightyear for discretionary consumer spending?","male","meanwhite",98.462,"WWE","12-Feb-08","Q4"
