"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day and welcome to today's teleconference call. All sites are now on the line in a listen-only mode. [OPERATOR INSTRUCTIONS] At this time I'd like to turn the call over to your moderator, Ms. Michele Goldstein. Go ahead.",NA,NA,NA,"WWE","30-Jun-05","Q4"
"michele goldstein","Michele","michele goldstein","World Wrestling Entertainment Inc.","VP Planning and IR"," Welcome to World Wrestling Entertainment's fourth quarter conference call. My name is Michele Goldstein, I'm the Vice President of Planning and Investor Relations here at WWE. Today here with me is Linda McMahon, our CEO, Michael Sileck, our CFO, and Frank Serpe, Senior Vice President of Finance and Chief Accounting Officer. We issued our earnings release earlier this morning and we will be referencing a presentation as part of our discussion. Both are available on our corporate Website at corporate.wwe.com. We will be making several forward-looking statements today as part of our discussion. These statements are based on management's estimates and actual results will differ due to numerous factors as called out on page one of the presentation and in our earnings release. Today we will review our operating highlights, our fourth quarter results, followed by a Q-and-A session. So turning to page 3, in summary fourth quarter revenue of 118 million compares to 127 million in the prior year quarter. EBITDA of 25 million compares to 36 million and earnings per share from continuing operations of $0.23 compares to $0.30. Last year's fourth quarter results included two unusual items that affected the comparability of results. They are called out on the bottom of the page and include the reversal of accrued life and commissions and legal settlements. The total impact of these two items on EBITDA in fiscal 2004 was a positive $14 million. At this time, I would like to turn it over to Linda McMahon.","female","meanwhite",94.8575,"WWE","30-Jun-05","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director and Member of Exec. Committee"," Thank you Michele and good morning everyone. I'm pleased to say that we achieved our EBITDA goal as presented to you during our third quarter earnings conference call. WrestleMania 21 was a highly successful pay-per-view event and an important contributor to the fourth quarter. It garnered our stated goal of approximately 1 million buys for that event, leading to 2 million pay-per-view buys in the quarter. In fiscal '05 we achieved several significant milestones towards our initiatives. We expanded our global presence, through more live event scoring, greater pay-per-view distribution and new licensing partners. The result was a 38% growth in our revenue from international sources. We have established an ongoing presence in key territories such as the U.K., Australia, Italy and Japan. Next year we will continue to expand into Latin America, New Zealand and further into Germany and Italy. Now, we can more fully leverage our various business lines in these regions to drive future growth. We have also made significant strides that will allow to us more fully monetize our vast library. Two weeks ago we announced our Legends program. The Legends initiative began informally with the introduction of WWE's new subscription video-on-demand service, WWE 24/7, and the release of retrospective DVD's such as the Rise and Fall of ECW, which is the number two best selling DVD in WWE history. With more than 25 professional wrestling greats signed on to the Legends initiative, such as ""Rowdy"" Roddy Piper, Jerry ""The King"" Lawler, and ""Superstar"" Billy Graham, WWE is now ready to further exploit licensed merchandise in retail. This month, we released our first official DVD under the Legends banner, called The Greatest Wrestling Stars of the '80s. Over the next several months there will be Legends action figures, apparel, books and more DVD's. The superstar legends themselves will be out promoting the full range of activities, including WWE 24/7. We made substantial progress in signing WWE 24/7 distribution agreements. Cox and RCN started to roll out in May and will continue over the upcoming months. And in mid-July [InSite] will begin launching system-wide. Additional deals will be announced shortly. We will be able to supply the investment community with additional information on our customer behavior and potential revenue as we have launched and established in the marketplace for several months. Our first two feature films have been produced and we are working with our partners to solidify the release dates. The next film will be The Condemned starring ""Stone Cold"" Steve Austin. I anticipate starting product on this film in the fall. The total production budge will be approximately 20 million, keeping to our conservative budget model. Now let's look at our live events business on page 5 of our online presentation. The momentum leading up to and following WrestleMania 21, coupled with performance at bigger venues in April, drove North American average attendance to a strong finish in the fourth quarter of '05. And even though our live event touring schedule during the first quarter includes a mix of smaller venues than in the fourth fiscal quarter we are still seeing the overall positive attendance trend continue into the first two months of '06. After our August pay-per-view event, Summer Slam, a new more efficient routing and scheduling strategy will be implemented for North American events. We will tour North America utilizing a predetermined zone strategy that will provide longer lead times similar to what we have done in our international territories. This new strategy will enable to us develop promotional campaigns with local media and retailers with the goal of driving ticket and retail sales. I'm very pleased that the continued success and economic impact of WrestleMania on local communities is now being recognized. We conducted an economic study for WrestleMania XX, held at Madison Square Garden in New York City, on March 14, 2004. The results were estimated - - an estimated $13.5 million of new economic activity in New York City and the creation of the equivalent of 96 full year jobs. More than 50% of those jobs were in the hospitality sector. And spending related to WrestleMania also generated 2 million in city, state, and federal taxes. Now, why is all this important to WWE? We're utilizing this data as we book the locations for future WrestleMania's, so that we may receive economic incentives from the host cities and local communities. Such is the case when WWE chose Rosemont's Allstate Arena in the Chicago area, as the site for WrestleMania 22 in 2006. We've had great success with our international live event touring. In April we conducted a 14-event sold-out European tour, which is our highest grossing international tour to date. Also in April both the RAW and SmackDown! brands successfully toured Australia simultaneously. Back in February, we conducted a tour in Japan and for the first time produced our television show from there in conjunction with KIKU Television. Both the RAW and SmackDown! talent are, as we speak, touring in Korea and in Japan. In total, we expect to have between 55 and 60 live events outside of North America in fiscal 2006. Our strategy of producing television shows from international events is an integral part of further developing our other international businesses. The local audiences are enthusiastic to become an interactive part of our global community by participating live on TV. This serves to strengthen their connection with the WWE brand and has enabled us to increase revenue from international sources by 38% in fiscal '05. Next year we continue with this strategy and will be producing four television shows outside of North America. On page 6 of our presentation we have displayed the key drivers for our pay-per-view business. We had three events in the quarter which achieved almost 2 million buys in fourth quarter compared to four events in the fourth quarter of last year with 2.2 million buys. Our marquis event, WrestleMania 21 received 933,000 buys in '05, an increase of 11% over the prior year event. Backlash was our first event in '06. Typically this event falls into the fourth quarter. However, simply due to timing it occurred on the first day of our new year. Once again, because of timing we will have five pay-per-view events in the first quarter and 16 in full fiscal '06. Page seven provides household rating information. Fourth quarter ratings are up slightly from the previous year. This positive trend is continuing into the first quarter. In fact, this past Monday, RAW achieved a coverage area rating of 4.4 or about 5.9 million viewers. That was the show's highest rating since March 22 '04. RAW has seen its ratings for the '04/'05 season steadily rise. And the show has posted an overall ratings gain of about 3% compared to last season on one of the most competitive television nights. In order to grow ratings and develop new talent we are again producing the divas search segment within the RAW television show and potentially the Tough Enough segment within the SmackDown! television show. The diva search started earlier this year. Eight contestants were called out from a field of thousands during a two-day casting event in Los Angeles earlier this month. Last year's diva search winner Christy Hemme, has been a dynamic and integral part of our story line over the past year. And several of the divas who did not win the top slot have also increased our diva population, if you will, on the RAW show. On October 3, we will premier on USA Networks. This represents a significant opportunity for us. USA Networks will be integrating WWE into their own rebranding campaign. And NBCU has committed $8 million of support across its channels and there for our relaunch. But most important that USA is a strong dedicated partner. I view the launch support as well as other aspects of our deal with NBCU as great opportunities to expand WWE fan base. As most of you are aware, we will not sell the television advertising time going under the USA deal. This has a significant impact to our '06 revenue. We are aggressively reviewing our cost structure and general spending across all of our businesses to mitigate the revenue shortfall. SmackDown! will be moving to Friday nights on UPN on September 9. This presents an interesting opportunity for us. As you know, we have consistently performed very well on Thursday nights, again, the most competitive night on television. The competition is not as strong on Friday nights and this will allow us to reach younger demographics since parents typically relinquish some of the control of the television of Friday nights to their kids. Referring again to our presentation, the highlights of the branded merchandise business are on page 8. WrestleMania 21 was widely released of DVD in the beginning of May. Initial sales have been strong and are tracking to a level similar, to if not better, than that of WrestleMania XX which has sold 200,000 copies since its initial release. We have a great opportunity for international future growth in home video with our new deal with Clear Vision, our current U.K. distributor. Our home video license agreement was recently expanded through Clear Vision to now include all of Europe. This past quarter we also had a unique promotion with [La Gazette] a newspaper in Italy, which is just an example of the untapped opportunity we have within national home video. This promotion enabled individuals to purchase six promotional DVD's with a newspaper. We sold over 850,000 copies over a six-week period. John Cena's music CD release was one of the first steps in establishing John as a star outside of the core WWE fan base. The CD was released in late April in the United States. And it's being further released in international territories in the first quarter. The CD debuted at number 15 on the Billboard charts and sales to date, as measured by [Sound Demand] have been good. In conclusion, I'm very enthusiastic about the prospect for our strategic initiatives. We've spent the past fiscal year establishing our international presence, formalizing our plans to monetize our extensive libraries and produce two solid feature films within our conservative budget formula. Our new CFO Michael Sileck is a strong addition to our executive management team. He's very helpful in our strategic planning. So I thought I would turn it over to Mike to share with you a few comments.","female","meanwhite",92.947,"WWE","30-Jun-05","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Thank you, Linda. I simply wanted to take this opportunity to introduce myself. I joined the Company in early June and have spent the past few weeks delving into the operations of WWE. I have quickly learned what many of you already know. WWE is a great brand with a highly leverageable business model that generates real free cash flow at very good margins. I've spent the majority of my professional career in the interactive media and entertainment industries working with successful and interesting entrepreneurs. Formerly, I was the CFO at Monster Worldwide where I oversaw Monster's global finances including the implementation of strategic financial planning that led to growth in the Company's overall profitability. Prior to joining Monster, I was the CFO at USA Networks, which now goes by the name of Interactive Corp, where I worked with Chairman Barry Diller on financial and strategic initiatives. So why did I join WWE? As an integrated sports and entertainment Company, WWE is certainly unique. And while not without its challenges, the opportunities to maximize the value of its current asset base, while pursuing new strategic initiatives was just too good an opportunity to pass up. I look forward to working closely with Vince, Linda, and all of the fine employees of WWE to enhance the Company's strategic position and to add value to our shareholders. You can expect me to be transparent, direct, and accessible. I will shortly begin meeting with our shareholder base in the investment community, and I look forward to meeting with each of you. At this point, I will turn the call over to Frank for a review of the fourth quarter results. But I did want to thank Frank for his admirable work as the interim CFO, the Company truly appreciates your contributions. Frank.","male","meanwhite",94.363,"WWE","30-Jun-05","Q4"
"frank serp","Frank","frank serp","World Wrestling Entertainment Inc.","Chief Accounting Officer and SVP of Fin."," Thank you, Mike, for the kind words, and good morning, everyone. Our revenue for the quarter was $118 million as compared to $127 million in the prior year. A decrease of approximately 7%. This decrease is primarily the result of one less pay-per-view event, lower sales of our home video titles, offset in part by higher revenues in our live events. Page 9 of our presentation lists revenues by business unit as compared to the prior year. I will be addressing the more significant changes in detail. The increased revenues from live events reflects the continued success of our international tours. During the quarter, as compared to the year-ago quarter, we added 11 events to our international schedule. While we reduced the number of domestic events by approximately 22. This resulted in 9.4 million increase in international revenues, offset by only 2.2 million reduction in domestic revenues. In the quarter, we held two events in Japan, one in South Korea, six in Australia, and 14 across Europe for a total of 23 events. The average attendance at these events was approximately 8,700 people compared to 8,400 last year. The average attendance of our North American events also increased to approximately 5,900 from 5,000 in the prior year. Turning to pay-per-view, revenues for the quarter were 34.6 million, 9.1 million less than last year. Total buys for the quarter were approximately 2 million as compared to 2.4 million. Approximately 270,000 buys of this decrease is the timing of our Backlash event, which aired on May 1 of 2005 and is, therefore, included in our fiscal 2006 revenues. Additionally, out of period buys, which are buys reported in the current quarter for pay-per-view events held in prior quarters, was approximately 200,000 less than last year. The decrease was partially offset by the success of WrestleMania 21, which generated approximately 1 million buys, surpassing the buys of WrestleMania XX in the prior year quarter by almost 100,000. Lastly, pay-per-view revenues were further impacted by a change in the mix of our buys. Lower priced international buys have increased as a percentage of total buys. In the quarter, international buys comprised 34% of our total buys as compared to 21% last year. This change in mix resulted in the reduction in the average revenue per buy from $18.19 last year to $17.44 this quarter. Negatively impacting revenue by approximately $1.5 million. In our branded merchandise segment, home video revenues were 5.1 million in the quarter as compared to 11.1 in the prior year quarter. This reflects a decrease of approximately 380,000 units sold, a 47% reduction from last year. The reduction was due in part to the release in the prior year quarter of our title The Monday Night War, which was a break-away hit selling 182,000 units in the quarter and which went on to become the number one selling title for all of fiscal 2004. Also WrestleMania XX was released in the year ago quarter and sold 114,000 units. WrestleMania XX was held on March 14 of last year, as compared to WrestleMania 21 which was held on April 3 of this year. As a result of this timing difference, the DVD of WrestleMania 21 was not available for release until May when it sold 120,000 units. Lastly, the five other titles released in the year ago quarter sold on average 68,000 units per title as compared to only 37,000 units per title for the five current year new releases. Revenues from our magazine publishing increased approximately 16% from 3.1 million to 3.6 million reflecting increased circulation and higher advertising revenues. Our profit margin for the quarter was 43%, as compared to 51% in the prior year. The prior year margin, however, reflected the reversal of $7.9 million of accrued licensing commissions associated with a litigation. Excluding this one-time item, the comparison would be 43% in the current year as compared to 45% in the prior year. This decrease primarily reflects the lower number of pay-per-view buys and lower home video revenues in the current quarter. Turning to SG&amp;A expenses, they were 24.4 million in the current quarter compared to 26.5 million last year. The decrease is due to lower advertising, promotion runs - - excuse me, promotions and employee costs, including a reduction in management bonuses. Offset in part by professional fees related to our Sarbanes-Oxley compliance, which totaled $1.5 million in the quarter. EBITDA for the quarter was 25.4 million versus 36.3 million in the prior year, a decrease of 30%. Page 11 of our presentation details the key factors of this decrease, most of which have been discussed previously. Please note, however, that the negative licensing variance is the result in the prior year of the $7.9 million accrued licensing commissions that we reversed, as previously mentioned. Page 12 shows normalized EBITDA adjusting for those items which we consider to be unusual. As you can see on page 15 of our presentation, our balance sheet remains strong. At April 30 we held 258 million in cash and short-term investments, and virtually no debt. We have recorded 29 million in feature film production assets for the two films currently in production and we anticipate that these assets will total 30 million when the films are complete. These assets will be expensed on a pro rata basis as revenue is recognized in accordance with GAAP. Free cash flow for the quarter was 5.9 million, as compared to 11.9 million last year. During the quarter we spent 5.5 million on the production of two feature films. We do not anticipate seeing revenue from these projects until fiscal 2007. A statement of cash flow is presented on page 16 of our presentation. As to Sarbanes-Oxley compliance, while the process is not fully completed, at this point we have not identified any material weaknesses. And we anticipate the project being completed in the next week to ten days. On page 14 of the presentation, you will see the Company's outlook for fiscal 2006. It anticipates revenues of $355 to $370 million, EBITDA of $53 to $58 million, income from continuing operations of between 31 and 34 million, and fully diluted EPS from continuing operations of between $0.44 and $0.48 per share. This concludes this portion of our call, and I will now turn it back to Michele.","male","meanwhite",86.855,"WWE","30-Jun-05","Q4"
"michele goldstein","Michele","michele goldstein","World Wrestling Entertainment Inc.","VP Planning and IR"," Wayne, we're available for questions at this time.Questions and Answers","female","meanwhite",94.8575,"WWE","30-Jun-05","Q4"
"operator","Operator","NA NA",NA,NA," [OPERATOR INSTRUCTIONS] We'll go first to the site of Robert Routh. Go ahead.",NA,NA,NA,"WWE","30-Jun-05","Q4"
"robert routh","Robert","robert routh","Jefferies &amp; CompanyInc.","Analyst"," Just two quick questions. First, I was wondering if could you give us a little bit more detail on WWE films, that initiative, and how you see that playing out? I know a lot of investors are kind of uncertain as to whether or not, given the hit-driven nature of that business, it makes sense for WWE to be in it or not. Even though you are mitigating your risk by limiting your financial investment. I'm just wondering if you can give us some sense as to what you're expecting to come out of the first few releases? I believe The Marine is first, then the other ones that you have coming out. And then second, I was wondering if you could give us any more detail regarding WWE 24/7, the rollout, how many subs you expect to be in by the end of the year, the revenue splits? And any other information you could give us for modeling purposes would be great.","male","meanwhite",92.7305,"WWE","30-Jun-05","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director and Member of Exec. Committee"," Okay. Good morning, Robert. Let me address first the films. I'm not sure at this point I can project revenue from the films. What we have done, as we have said we've stayed within our budget of production with these films. I can tell you that Fox and LionsGate have been very pleased with the film at this point. They are almost in their final stages. There's tweaking, there's some more graphics that are being added. That sort of thing. We've gotten notes back from the studios. They think we've got a couple of good solid films and are pleased with what we have delivered. John Cena, I think, in The Marine has really stepped up to show that he is probably a new outbreak action adventure star. And it's quite the film to see when you're watching our horror flick from LionsGate. I'm not a horror flick genre candidate typically, but, of course, this one I love. And a few folks who have seen it internally here have talked about how riveting it is and the story is so compelling. So, I think from a production standpoint we've accomplished, from the story line, the quality of the production, keeping to our budgets, that we have projected all along. We've been having meetings back and forth with the Fox and LionsGate marketing groups, working on getting the trailers ready. But still they've not committed to release dates because I think they're still looking at their schedules. Probably the strongest indicator that we've had had is that the horror flick, which will be entitled See No Evil, will air or be released probably in first calendar quarter of '06, sometime in January or February. We don't have anything more definitive on The Marine at this point. The next movie that we are - - have in script development and story development is called he Condemned, as I mentioned, starring ""Stone Cold"" Steve Austin. That is current being shopped to the studios for distribution. And once that is locked up then we would proceed into production. But we won't go into production until a distribution deal is made, because that's our formula and the way we do it. We don't want to have any risk of production before that's all tied up. So I think continuing with our process of producing films on a conservative basis, with the release or production probably of Condemned in this fiscal year, that's - - our appetite is not voracious. We're conservative-minded about it. We still believe that we have the opportunity given our television programming to promote these movies with a vehicle that other producers do not have. That combined with the marketing power and strength of our studio distributors I think gives us a real positive opportunity above and beyond what other releases would have. So we're still very confident about our film business and how we're going about it. Utilizing recognizable stars to our fans as well as - - and our fans on a global basis, by the way. So we think it's a solid plan, a solid formula for us, and we're continuing down that path. We do believe that the ancillary revenues for DVD's and games will, of course enure to us and to our benefit just as they do for other producers. So we feel good and confident about where we've come so far. And we're not stepping out beyond what our formula is. Does that answer relative to the films for you, Robert?","female","meanwhite",92.947,"WWE","30-Jun-05","Q4"
"robert routh","Robert","robert routh","Jefferies &amp; CompanyInc.","Analyst"," Yes, that's great.","male","meanwhite",92.7305,"WWE","30-Jun-05","Q4"
