"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day. All sites are now on the conference line in a listen only mode. I would like to turn it over to your host, Mr. Phil Livingston. Go-ahead please, sir.",NA,NA,NA,"WWE","17-Nov-03","Q2"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment Inc.","CFO"," Thanks to all of you out there, and investors that are interested and have called in for the World Wrestling Entertainment second quarter earnings conference call. This is Phil Livingston. I'm the Chief Financial Officer, and I am sitting here with Linda McMahon, the Chief Executive Officer, here in our conference room. And some of our finance staff are also here, and I thank them for all they have done this quarter. And I thank all of our employees who are out there listening, and talent, for what was a great quarter. It is good to sit here and to have great numbers to talk about, and I think everybody that was involved in putting it together. Our presentation -- we have a presentation that we're going to use, as we usually do, and it is on our website, which is www.corporate.wwe.com. I hope that all of you have already downloaded that and have that in front of you. If you haven't, I encourage you to do that quickly, here as we're going to start through that presentation. And I will draw your attention to each of those slides as we go ahead. Before we start, I just want to point out, as we always do, is that the conference call and the information that we're about to give you contain a substantial amount of forward-looking information. We do our best to give you good visibility on to how our business is performing, and how we make our money. But things change in the real world. Business has substantial risks, and things can happen that we didn't anticipate. So I would point that out to you that there are many forward-looking statements in this call and in the information we provide, including our press release. And we give you the standard warning on that front. On page 2 is the outline for what we're going to do today. Linda McMahon is going to give you some operational highlights of what happened during the quarter. And then she will turn it back over to me, and I will give you an overview of our financial results by segment of the business. And then we will give you a little summary of our outlook for the balance of the year. We're halfway through our year and we will give you a forecast as to how the rest of the year looks. And then we will take your questions, as we always do, and we look forward to those questions. So with that, we will turn to slide 3, and I will turn it over to Linda McMahon for her comments on the operational highlights of the quarter.","male","meanwhite",82.509,"WWE","17-Nov-03","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Good morning everyone, and I certainly reiterate from Phil that we're very pleased to have all of you join us. It is always nice to be able to talk about a strong quarter. We did have a strong quarter. I think we did exactly what we have said we were going to be doing. We're focused on our business. We have been building these two separate brands, RAW and Smackdown. We have seen our television ratings stabilize, which is what I said that was our goal; we were going to work toward that. We are continuing to grow our international business. And I just think we're putting in place what we promised we were going to do. We reduced our costs. We are managing our business. We have increased our profit margin. And we're looking in those areas of growth that are going to make sense to us. Phil will go over all of the financial implications, but it certainly is nice to look at strong growth, and realize that we going to change our outlook, and our EBITDA range is going to go from about -- it is going to go to about 55 to 60 million from 42 to 47, which we had indicated in our last quarter. We did have some normalizing trends that Phil will speak to, some onetime occurrences this quarter. And he will go over those with you. We're very pleased to see our pay-per-view numbers growing because, as you recall, we do now have separate pay-per-views presented by the different brands, as well as the co-pay-per-views that we're still producing this year. Those individual branded pay-per-views are performing as well or better than the combined pay-per-views at the same time frame last year. And in addition, we have some increase in our out of period buys. So I am very pleased on the growth of the pay-per-view, and showing sort of an audacious, and I think, a little bodacious move on our part with the splitting of the brands and taking that half step back to move forward. We still have growth. We have leverage in our business to move forward with that, but we are on course to make those things happen. Our international opportunities continue to grow. Our tours that we have had this year have been very successful for us, as you can see in slide 3. We have been in Australia, UK, Germany, Finland. Korea and Singapore are coming up again in December. We're back to Australia also again in December. And then we have we have tours already booked in February and March of '04. So we are looking forward to those live events continuing. Our television deals are expanding. We have a new broadcast deal with Italia Uno in Italy, and with the Claxson Interactive Chilivision in Chile, both of which are going to be strong strong performers for us. So the international marketplace continues to be strong with the growth of licensees, as well as the tours and television. And one of the other things that we're doing relative to our television is looking at more pay-per-view opportunities as they are available for us. We do at this particular point utilize the pay-per-view events that we produce in the United States as specials to sell in the international television market, for which we get a premium. However, in those markets where pay-per-view is pervasive, as in the UK, potentially Germany now and Japan, we have the opportunity not to sell those as straight specials, but to sell them as pay-per-view events, generating more income both for the distributor, as well as for us. So those are opportunities that we continue to look for in the international marketplace. Our Wrestlemania event coming up in March, on March 14th at The Garden, as you probably have seen by our press releases, sold out in record time. Tickets $55 to $755, which is still a staggering number for me, just blew out of there at record pace. So that gives us now the opportunity to really focus and concentrate on pushing those pay-per-view buys for Wrestlemania. We will have activities all around New York City relative to Wrestlemania. And I will probably be talking about this again on our next quarterly conference call. But Wrestlemania is just in New York. We were there for Wrestlemania I. We're there for Wrestlemania X, and to be back now for WrestleMania XX is quite a coup for us. Three generations of McMahons have now been promoting in Madison Square Garden. And just recently Vince was inducted into the Walk of Fame in Madison Square Garden. He is following his father, which was inducted to the Hall of Fame. And at that ceremony, we didn't say it, but one of the other presenters even said, do you realize that for over 80 years there has been a McMahon promoting in Madison Square Garden. So I think that heritage is quite impressive if you look at it over the years. And we hope several years from now, that maybe a Shane and/or Stephanie. I think the two of them really ought to be inducted as well. So we will stay up with that, and see if that follows. Again, our business we're focusing on where we are seeing good barometers, our advertising sales. We went in conservatively to sell at about -- we sold at about 10 percent above our actual numbers from last year, and that is really proving to be very good for us in a market, which you might have been seeing some make-goods do on this final calendar quarter for other broadcast networks. We're actually been able to take down our reserves from last year, because we're managing, I believe, those sales much better, and selling on a conservative basis, but also getting our swap buys up. You will see some opportunities for us relative to the Smackdown sales in that our television rights for these revenues have increased because of the new Smackdown deal, which went into effect this particular television quarter. But there is -- we're not selling that time now, and so there is a little bit of reduction in the television advertising sales. So our programming, I think, is moving the way want it to in a time when you're seeing Nielsen and other broadcast networks talk about the loss of male teen, and where are they going, or males in general? Are numbers are holding and increasing, which is certainly good news for us. Our branded merchandise sales -- and I will come back to one item on page 4, kind of at the beginning, it was a settlement of a lawsuit. But let's just talk about branded merchandise for a minute, and live events, which kind of roll into two of our key drivers. While our ratings have stabilized, we feel good about that, and they are stabilized and growing. The lag behind our live events -- and we're really focused on increasing our attendance at those live events. They are off. We find a softness there. Live events traditionally -- if we do see some decline in ratings over the years, live events is kind of the last area to soften a bit, if you will, and a little bit later on to come back once the ratings have gone up. We had a wonderful opportunity of presenting quality entertainment to our fans as they are watching our programs every week. But it is coaxing them to come to the live events which is really grassroots in their marketplace is something we really have to focus on. And so we're trying a different areas to make our live events special, which include autograph signing, special events at the live events, etc. So the leverage and the opportunity in that business, to get back to the sell out numbers at arenas around the country, is really strong. And we're looking to see that growth over the next few months as well. But keeping in mind that every television event we do and every event that you see broadcast begins with a live event, because if we didn't have a live event, we wouldn't be able to have our television event. So therefore we look to grow those. We look to continue to expand those live events outside of the United States. It stands to reason that if you have reduction in your live attendance numbers, you're going to see a reduction in the total overall merchandise sales at those arenas. While are per caps are holding strong, fewer people means less total revenue. So you'll see some degradation in branded merchandise sales at live events. There's a bit of a softness also in the licensing market relative to our toys. Although the JAX has indicated to us that they feel we have bottomed out in that area, and certainly now holding, and starting to grow back both domestically and internationally. But I might mention that from THQ side with our videogames, Smackdown Here Comes the Pain, which just launched on PlayStation 2, had the largest opening single day sales of any videogame that they have launched under the WWE brand. And I think that is an incredibly strong indicator of what we can expect from the success of this game. And it is holding between the number three and number five game out there in the marketplace at this particular time. So I think those are all incredibly good barometers for us as we continue to look at our licensing programming. On the branded merchandise sales, because we have split our brand, we wanted to be consistent. We had a WWE magazine, which really covered both, and a RAW magazine. We have now totally split those publications. The first Smackdown magazine goes on sale November 25th. That is this month. And RAW magazine will be the two brands that we will sell in conjunction with specials like the Addias (ph) publication, etc. So all of those things are moving forward. And what we have seen in our initial offerings are not a fall off in subscriptions, but some of those -- a lot of the subscriptions for WWE are moving over to RAW. We will have to wait now and really grow that Smackdown. But it is a little early for us to tell how that is going to do. So that is kind of I think a good overview on our licensing, except that we have done some other things. We have entered into agreement with AST for urban apparel. And John Cino (ph), on of our top stars, really has that kind urban rap appeal. And I think that will be an excellent way to push that apparel. Steve Austin's book, Stone Cold Truth -- it started at number 11 on the New York Times bestseller list. It is already at number 9. so we're excited about that. We have new agreements up in Canada with Bell Mobility. All of those pushing our licensing program. So I think that probably gives you a general kind of overview. I'm sure I might have missed some things. We did have in this particular quarter a settlement of a lawsuit that we have been working on, and that was with a company called Lewmar for an equipment production relative to the death of Owen Hart, in which we did recoup approximately $5.9 million of the payment that we had made. So that did come into our operating income as a one time. And Phil can be a little bit more specific about how that affects the numbers. So again, please jot down your questions after this overview, and Phil will go into the financials aspect of it. And then I'll come back to you for any questions that you might like to ask.","female","meanwhite",92.947,"WWE","17-Nov-03","Q2"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment Inc.","CFO"," Thank you, Linda. I'm looking now at page 6 of the presentation, which is the key drivers of our business, and we try to communicate as simply and as clearly as possible that these other three key things that we look at in our business and track, and we report these to you regularly. Two of the three drivers are in good shape. Starting with the positives, the pay-per-view buys, as Linda mentioned, are consistent with a last year, and year-to-date even up a little better than that. We did in this quarter, and we talked about this a lot last quarter, we had four pay-per-view events in this quarter compared to three last year. And I'll normalize some of those results for you in the upcoming slides. But the pay-per-view bias, the trends there are good. We have tried to show you also the second line here, the 935,000 buys versus 948 last year, with just three events compared year-over-year. Our ratings are solid, even trending up slightly lately. But on the negative side, average live event attendance is down 3 percent in the quarter, and down 7.3 present year-to-date, as Linda talked about, and is a major area of focus for us at this time. Page 7, I won't cover this in detail, but it is a graph -- it is part of the package that we post every Thursday on our website, and we encourage you to look there and see where the weightings are from week to week. And you can track the ratings trends in our business via that graph that we provide you. Page 8 is the basic guts of our results in the quarter. We had revenue of $94.4 million, which was up 4.5 percent. We had EBITDA of $28.8 million, which was up a lot more than a percentage would be a fair representation of. I would just say it was up a lot. You can see it is compared to only $3.5 million last year. We had net income from continuing operations of 16.9 million versus breakeven last year, and earnings per share of 25 cents versus 0 last year in the same quarter. I think there are two significant unusual items that you have to consider when you look at these results. And that is that the four pay-per-view events in this quarter versus three last year, and then the $5.9 million settlement gain in the Lewmar case, which what is included in those numbers. I think all of those unusual things are very thoroughly described in our press release and in the notes at the bottom of page 8. But to make it even more simpler on page 9, we tried to normalize EBITDA for you. It includes the goods and the bads from both periods really. And when you take this year you take EBITDA of 28.8. If you were to take out the profit that we made from the fourth pay-per-view event that is in this quarter, that would be 3.3 million. You would take out. And if you took out the legal settlement from Lewmar of $5.9 million, you come down to normalized EBITDA of 19.6. And in comparing onto last year's third quarter, last year in the third quarter we had an unusual settlement that cost us 5. And there are two different numbers -- they are the same number, but there are two different items. It makes it a little bit confusing, I'm sorry, but there are unrelated $5.9 million items. And last year was a negative, so you would add that back to last year to get to kind of a normalized EBITDA of 19.6 this year versus 9.4 last year. Still a tremendous increase in profitability year-over-year. And I tried to kind of summarize it for you there. On page 10, this summarizes -- this is a pie chart of our revenue sources. We look at our business in these five streams that are really the business units and revenue sources that we derive for you; TV rights, and TV advertising, pay-per-view events, live events and branded merchandise. And I'm going to go through in detail each one of these areas in the upcoming slides. Page 11 you see the live events total revenue was down the 2 percent. The significant items that gave us the down 2 percent were the attendance was off about 3 percent. International events, however, were up to 7 events from three events in '03. And that caused the average ticket price to go up about 6 percent to $40.70. So overall live event attendance, even though live event attendance was down, the revenue wasn't down that much, and the profit contribution was down even less. On page 12 you see some details on our pay-per-view business. Overall the buys in the quarter were flat compared to the same time last year. We were well ahead of our plan. I would tell you we were well ahead of our outlook. And it is like the ratings and pay-per-view buys very focused on the core execution in our business, and holding. And as you'll recall from last year, our pay-per-view buys were down 25 percent. So we were conservative in forecasting them in estimating this year, and holding them steady; marketing them very well; holding them flat year-over-year. It has been a good year in pay-per-view buys so far. On page 13 you see our TV rights fees are up 18 percent in the quarter. This is largely due to the fact that we had a change in our UPN deal with Viacom, and also increasing international rights, better prices, and more geographic expansion around the map. On page 14, you see our TV advertising was $18.1 million, off 8 percent. Our prices and our sell through were better on RAW on Spike TV. But the UPN deal impacted the number of weeks that we were selling TV advertising. We're basically selling three fewer weeks than we were the prior year in collecting a rights fee from UPN. Even with that taken out, our sell through and our prices were off a little bit on our UPN Smackdown advertising. On page 15, and this is a little more complicated, because there is a few more components here in this part of the business. But branded merchandise revenues were $17.7 million, down 10 percent. You also see on the positive side, you also see that our profit contribution from branded merchandise was up to 47 percent from 36 percent in the year before. There are two basic reasons -- in our branded merchandise, merchandise sales, we described here are down 23 percent. And there are two basic reasons for that down 22 percent. The first is total attendance at events was off, and average event attendance was off about 3 percent. And we had fewer events year-over-year in total, and that added about 9 percent. So that, and the combination -- we have also changed the way we do our international merchandising deals, so that we have more of a royalty arrangement and not a merchandise -- straight merchandising arrangement internationally. Our licensing business was off a little bit, not a lot. We had look toy sales, as Linda mentioned, offset by higher videogame sales. Our home video business is off a little bit due to the WWF World Wildlife Foundation lawsuit and the impact on our library. The number of titles we have historically in the business is being real rebuilt over time. So the bottom line is -- and branded merchandise revenue was off a little bit, but profit contribution was up as we move ahead in that area. I don't have any comments really out page 16. There is a more details on SG&amp;A and profitability. Page 17 is our balance sheet. Out balance sheet is strong with $273 million in cash and short-term investments, very little debt. As you can see from our balance sheet and on page 18, cash flow continues to be good in the business. Cash flow is strong and this business is good cash producer. I think the most important thing you might want to hear about is our outlook. On page 19 you see we have held revenue outlook steady at 325 to $350 million, but we have increased our EBITDA forecast to 55 to $60 million. And that does include the Lamar settlements in there too as well. And there are about $5 million of unusual nonoperating items that are in the 55 to $60 million, about $5 million positive. So a normalized result would be about 50 to $55 million of EBITDA, up from our last projection of 42 to $47 million of EBITDA for the year. So our outlook is up substantially. The bottom line there too is that earnings per share -- our outlook for earnings per share is 45 cents to 48 cents for the year. So that is pretty much it on the overview. We had a good quarter. Revenue was up, profitability was up substantially. the trends in pay-per-view buys and ratings were good. We continue to take advantage of international opportunities for TV rights and more international events; we continue to press on that front, and continue to work on other strategic initiatives. So with that, I will ask the operator to tee up questions from the audience, and we will be happy to take your questions at this time.Questions and Answers","male","meanwhite",82.509,"WWE","17-Nov-03","Q2"
"operator","Operator","NA NA",NA,NA," (OPERATOR INSTRUCTIONS) Dennis MacAlpine (ph) from the MacAlpine Associates (ph).",NA,NA,NA,"WWE","17-Nov-03","Q2"
"dennis macalpine","Dennis","dennis macalpine","MacAlpine Associates","Analyst"," Would you talk about, under the new TV arrangement with UPN, how you handle make goods, and also the advertising? Since you are not selling advertising, when you report TV advertising, is that all RAW, or is there an imputed number? And then what did you do make goods? And I gather there aren't any at this point to speak of. Would you also talk about your young male demographic and how that is those holding up, since some of the other network seem to be having problems in that area?","male","meanwhite",93.49,"WWE","17-Nov-03","Q2"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment Inc.","CFO"," Let me talk a little bit about the UPN deal. We reported in this quarter, through the weeks that we were selling the advertising, we reported TV advertising revenue, Dennis. And then there were about ten weeks in this quarter that we sold the advertising. And in the last three weeks we recorded a rights' fee. And so it flips, the revenue does flip to the other line item in the income statement. And going forward, we will just report TV right fees from UPN. We will continue to report TV advertising revenue as we continue to sell a big chunk of the inventory of RAW on Spike TV. So does that answer your question about -- you asked about make goods. To the extent that in the future that UPN sells the advertising, it is UPN's obligation to deliver on the make goods. We have been working down. We sold -- we delivered a lot of spots over the first six months of this year, and worked our ADU delivery way down during the quarter as a result of delivering a lot of spots for our past make goods that we have been working on. So, Linda, maybe good talk about the young male demo?","male","meanwhite",82.509,"WWE","17-Nov-03","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," We're certainly holding to that young male demo. And often on Thursday nights with our program on UPN we are, for male teens, often the number one network across all broadcasting for male teens. And in some of the other male demos we can be like third or fourth. So we're holding strong with that male demo. And Spike TV gives us on RAW on Monday nights, we are consistently holding that male audience.","female","meanwhite",92.947,"WWE","17-Nov-03","Q2"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment Inc.","CFO"," I think it is a real advantage.","male","meanwhite",82.509,"WWE","17-Nov-03","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," It is the younger male, and it is clearly an advance to us. There has been some speculation with Nielsen that young males are going to video games. Well, if they are, God bless them, because I hope they are playing Smackdown Here Comes the Pain. But we do have our other video games that are out there on those platforms as well. So I think we are, and I don't mean to be flip, by that comments about the video games. I do think that we have the ability to reach to the interests of that young male viewer. And we're holding them clearly on our programming, as well as our ancillary products.","female","meanwhite",92.947,"WWE","17-Nov-03","Q2"
