"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA,"  Good morning, ladies and gentlemen, and welcome to the World Wrestling Entertainment fourth-quarter 2002 earnings release conference call. At this time, all participants have been placed on a listen-only mode and the floor will be open for your questions and comments following the presentation. It is now my pleasure to turn the floor over to your host, Mr. Tom Gibbons. Sir, the floor is yours.  ",NA,NA,NA,"WWE","26-Jun-02","Q4"
"tom gibbons","Tom","tom gibbons","World Wrestling Entertainment Inc.","VP of Investor Relations","  Thank you, operator, and welcome, everyone, to WWE's fourth-quarter conference call and webcast. This is Tom Gibbons, vice president of investor relations. Joining me on the call this morning are Linda McMahon, chief executive officer, and Auguste Liguori, chief financial officer. As you know, we issued fourth-quarter - our fourth-quarter press release this morning and if you have not received a copy, you can download one from our corporate website, www.WWEcorpBIS.com. Please note that we are also what, if anything, our conference call on this website. We'll follow the same format as in prior quarters. Linda will begin the call with a general overview of the quarter and then update you on some of the initiatives that we are currently undertaking. Auguste will then discuss the fourth-quarter financial results in detail and then talk briefly about our guidance for the current fiscal year. At the conclusion of the prepared remarks, we will open it up to questions. I'd like to first begin today by saying that our discussion may include forward-looking statements that are subject to various risks, factors, and uncertainties, particularly those described in WWE's filings with the SEC. Actual results could differ materially from those currently anticipated. with that being said, I will now turn the call over to Linda McMahon.  ","male","meanwhite",82.8725,"WWE","26-Jun-02","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO","  Thanks, Tom. Good morning, everyone, and thank you for joining us today. As you know, we issued our fourth-quarter earnings release this morning. We had a very good quarter, especially in an environment that was challenging for most media and entertainment companies but as I've always stated, one of the hallmarks of our company is our ability to respond to change. During the past few months, we have made some significant strides in this regard, with the implementation of our new strategic initiatives. Specifically, our brand extension and international expansion efforts. This will be a gradual process as there will definitely be some adjustments along the way, as we determine the optimal creative formula. As in all forms of entertainment, determining the optimal creative formula is not an exact science and there are a lot of variables in play. We often introduce new story lines and talent. Some work and some don't. There are times when this process takes longer than we anticipate, but in the end, we have a proven track record of success. As many of you know, this past May, we changed our name to World Wrestling Entertainment, Inc. Our new name puts the emphasis on E for entertainment, which is what our company does best. With the name change, we now have a global identity that is distinctive, unencumbered and supports our U.S. and international growth plans and our brand extension initiatives. Relative to our brand extension, to further expand our creative efforts, we created two separate brands under the WWE umbrella. Raw and Smackdown. We now deliver two unique story lines with two distinct groups of talents to our fans around the world. This effectively doubles the content we're delivering to our fans. Our new program lineup consists of Sunday night heat, velocity and confidential, as well our new syndicated promises, bottom line and after-burn, which allows us to further develop separate and distinct identities, talent for our Raw and Smackdown brands. The introduce of new talent into our story lines has infused new blood into our creative mix. We now have an increased talent pool that translates to additional revenue streams. In other words, more pay purview events, more live events, more international tours, more branded merchandise and more television programming with newly developing stars. It is also a major impetus behind our international expansion plans. Turning to our international business for a minute, we continue to make excellent progress here. Given our strong television penetration around the world, live event touring was the next logical step. Our initial Asian and European tours were a huge success for the company as we performed to sellout audiences. Building upon this, our aggressive global expansion tour includes an event scheduled for this summer in Australia. More than 50,000 fans hold tickets for this event, which is a sellout for Melbourne's colonial stadium. We recently announced new consumer product licensing, DVD and live sponsorship arrangements. In Japan, we have retained sports marketing Japan as our agent to develop consumer product licensing N Europe, the copyright promotions licensing group will be our agent handling licenses for consumer products in the United Kingdom, Ireland and the channel islands. We enclosed three agreements for Australia. Both in Australia and in New Zealand. Chock records has been appointed the exclusive home video and DVD licensee. Victoria Major Events company, a group responsible for bringing live events to Melbourne will be a sponsor in Melbourne as well as Xbox. We are off to a great start. Our success thus far has surpassed our expectations and validates our assertions that the potential in the international markets will provide an attractive boost to our revenues. We expect to begin to see the benefits of the sale of our branded merchandise in the next 6 to 9 months as our new licensees build inventory in the marketplace. In addition, we expect to increase, again, our international tours from 4 this year to 6 to 8 for next year. I would like to turn your attention to the key drivers of our business. We have always stated the key drivers of our business, namely, live event attendance, pay purview buys and television ratings, are the barometers that we look at to gauge the health of our business. While our drivers have softened over the last year, we are continuing to generate considerable revenues from our loyal fan base. Our mission in the brand extension is to further drive the casual fan back into our followed and we bring the addition of our creative efforts will prove to be successful over and over again. Our television ratings have decreased reflecting the increased competition for eyeballs across all programming. The number of people within our target demographic are spending less time watching television and more time on other activities such as playing video games. Additionally, the proliferation of reality-based television series and the increase in the number of new episodes in some of the established television programs have also been a factor. Increased competition from new television programs, such as the Osbornes, Fear Factor, Sponge Bob Square Pants and Dog Eat Dog as well as Survivor have pulled away some of our key demos and while there's been some softness in television ratings, our flagship programs, Raw and Smackdown, continue to hold their leadership position. It is also important to keep in mind that our programming (inaudible) for male teen and young adult demographics. Raw on TNN remains the highest rated regularly scheduled program on basic cable television and Smackdown on UPN is consistently the top rated program on network television among male teens on Thursday nights. We continue to fine-tune our creative and in doing so, we expect to see a concurrent increase in ratings. We believe that the introduction of new talent and the creative boost in producing two separate programs will translate into higher ratings as we develop compelling story lines and reinvigorate the demand. In summary, while we did have a good quarter, we believe there is more room for improvement and growth, both in our core business and beyond. As you can see, we are moving along on a number of new fronts that will leverage the popularity of the WWE brand, our talent and our unique and creative story lines. Since this is a talent driven business, we believe we can build on the popularity of our talent and bolster our current programming. As we work - as we are at work on the creative side of our business throughout the year, we will simultaneously be focusing on improving our overall profitability. I'd like now, if I may, to turn things over to Auguste to take you through the precise financials.  ","female","meanwhite",92.947,"WWE","26-Jun-02","Q4"
"auguste liguori","Auguste","auguste liguori","World Wrestling Entertainment Inc.","CFO","  Thanks, Linda. I'd like to walk you through the financials and give you some color as to what's behind the numbers. After I'm finished, we will open it up to Q and A. Engine total revenues for the quarter increased 4% to 135.9 million compared to the fourth quarter last year, as increases in our live and tell advised business were able to more than offset a decline in our branded merchandise businesses. Live and tell advised revenues, which represented about 77% of total revenues increased 6% to 105 million. As far as live events are concerned, revenues were 27.9 million, or 8% above last year. There were 78 events, including three international events during the quarter. This compares to 59 events during the same period last year. Attendance for the quarter was approximately 693,000, which included attendance of about 38,400 from our international live event tour. This compares to attendance of 695,000 in the prior year quarter. As planned, we increased the number of events with the launch of our brand extension, and we are now playing smaller markets that we have not played in several years. Coupled with some softness in our overall attendance, 9 average attendance per event was 8,900 for this quarter versus 11,800 last year. the company enjoyed its highest grossing event ever, wrestle mania 18, with attendance of 68,237 or approximately $3.9 million. This event established a new attendance and box office record at the Toronto sky dome. Although attendance declined slightly, the average price per ticket increased 10% to when $37.91 for the quarter. Pay purview revenues for the quarter were 40.6 million as compared to 39.3 million in the prior year quarter. the number of domestic buys was at about 2.4 million versus 2.3 million last year, or a 4% increase. Prior period buys were 400,000, versus 300,000 last year, and we did about a hundred thousand buys from our fanatic series in both quarters. Our estimates for wrestle mania 18 pay purview buys are in line with last year's record results of approximately 1 million buys. Commencing with our April pay purview backlash, the price of our pay purview programs increased from 29.95 to 34.95, while wrestle mania will remain at 39.95. Looking forward, the launch of our brand extension and international expansion strategies has opened the doors for additional pay purviews. For the quarter, our revenues for - from television rights fees increased 17%, principally due to the growth in international rights fees. Rights fees for our tough enough television series and other television specials. We produced two television specials this year, namely, deaf a sex on the beach and history of wrestle mania. Based on our initial success, we plan to do more of this type of programming in the future. Working off the success of tough enough 1 and 2, we signed on to produce tough enough 3, with MTV. For those of you who are unfamiliar with this program, it was the number one rated program on cable among persons 12 to 34 on Thursday night. Advertising revenues of 21 point 9 million for the quarter were essentially the same, as compared to the prior-year quarter. This, once again, demonstrates the strength of our brand in the down market and the success in delivering key male demos that the advertisers seek. Separately, we've enjoyed a very successful up front this year. We'll report on those results during our first-quarter conference call. Branded merchandise revenues decreased 3% to 30.9 million. The market for branded merchandise is still weak, although there are some pockets of strength in the DVDs and the video games. Merchandise revenues were about 8.8 million, as compared to 78.5 million in the prior year. Included in the 8.8 million was 6.6 million from merchandise sold at venues and 2.2 million from our shop zone website and catalog. the increase in venue sales was due to our higher per caps in the quarter of $9.47 as compared to $9.09 last year. Publishing revenues increased 5%, to 5.9 million, primarily due to the increase in the number of special magazine titles and increases in cover prices of war magazine and deaf a 2002 magazine. Licensing revenues were 5.6 million in the quarter as compared to 7.5 million in the prior-year quarter. As - an increase in video game revenues was I don't have set by lower sales of our books in the quarter. Video game revenues increased by 83% to 1.6 million in the current quarter, primarily due to Xbox video game, WWE, which sold the most units for any Xbox third-party software in its first weeks of launch. Our video revenues increased 4.9 million due to an 8 6% increase in the number of home video units sold, principally attributable to the shift in the DVD formats. DVD accounted for 49% of the current quarter unit sales, versus 13% in the prior year quarter. This trend should continue as the popularity of the DVD format expands. the media revenues increased 13% to 1.2 million, and the world revenues were 3.8 million for the quarter, as compared to 4.4 million last year. the company has re-branded this venue and has expanded into new areas such as rock concerts and corporate hospitality events. May of 2002, metropolitan entertainment was contracted to be the exclusive producer of all concerts and comedy acts at the world. Our club, the world, has become increasingly popular as indicative of our other revenue opportunities that we can develop at this venue. Total profit contribution for the quarter was 59.5 million as compared to 55.7 million for the prior-year quarter. Total profit contribution margin increased to 44%, up from 43% last year. the profit contribution margin for the live and tell advised business was approximately 44% versus 45% in the fourth quarter of last year. Profit contribution margin for the branded merchandise business was 44%, as compared to 35% during the same period last year. In the fourth quarter 2001, the company recorded additional inventory and return reserves which impacted the margins in our branded merchandise business segment. SG and A expenses for the quarter increased 5% to 31.1 million as compared to 29.6 million last year. This increase was primarily due to costs associated with the company's name change as well as the increased costs at the - increased expenses at the world. These increases were slightly offset by lower professional fees. EBITDA grew to 28.5 million versus 26.1 million last year. Income from continuing operations was 16 million, and EPS from continuing operations was 22 cents per share versus 17 million and 23 cents per share respectively in the same period last year, primarily due to higher depreciation and lower interest income for the year. We have essentially completed the shutdown of the XFL. There are still a few minor points yet to be resolved. We should not see any further adjustments in subsequent periods. for the year, net revenues were 425 million versus 456 million, or a 7% decrease from the prior year. While there has been some softness in our drivers and our costs have expanded, we finished the year with EBITDA of 55.2 million versus 92.9 million in the prior year. Free cash flow for the year was approximately 23 million. And as Linda indicated, the company is continuing to review its continuing operations in all of its operation - investments in its operations. For the year, and from the balance sheet point of view for the year, we finished roughly with about 487 million in total assets, with approximately 294 million in cash and short-term investments, 64 million in receivables. Our long-term debt was 10 million, and our total shareholders' equity was approximately 390 million. Our capital expenditures for the year were about $19 million. As we indicated in our press release, we have put forth some guidance for fiscal 2003. We've assumed the same level of television ratings and pay purview buys. Attendance is projected to increase to the number - to increase in the number of events, and we are using a lower average attendance per event in our projections. the full-year impact of our price increases in pay purview are also a factor in our assumptions, and as Linda pointed out, we have a very strong and loyal core fan base who continue to watch our television programs, attend our live events, and purchase our branded merchandise. The launch of our brand extension and the growth of our international business is designed to capture more of the casual fan. As always, and as mentioned earlier, we are reviewing our continuing investment in our operations, and as we move forward to maximize our profitability. We have provided additional details on our website, as Tom pointed out. At this point, I'd like to open it up for questions.  Questions and Answers","male",NA,NA,"WWE","26-Jun-02","Q4"
"operator","Operator","NA NA",NA,NA,"  Thank you. The floor is now open for questions. If you do have a question or comment, please press 1 followed by 4 on your touch-tone phones. If you're on a speakerphone, we ask that you please pick up your handset to minimize any background noise and if at any point your question has been answered, you may remove yourself from the queue by pressing the pound key. Once again, ladies and gentlemen, if you do have a question or comment, please press 1, followed by 4, on your touch-tone phone. and our first question is coming from Mr. Jeff Hoskins of Gerard Klauer Mattison. Sir, your line is live. If you're on a speakerphone, please pick up your handset to pose your question.  ",NA,NA,NA,"WWE","26-Jun-02","Q4"
"unknown speaker","Unknown","unknown speaker",NA,NA,"  Can you hear me now.  ","female",NA,NA,"WWE","26-Jun-02","Q4"
"unknown speaker","Unknown","unknown speaker",NA,NA,"  Yeah.  ","female",NA,NA,"WWE","26-Jun-02","Q4"
"unknown speaker","Unknown","unknown speaker",NA,NA,"  Okay. Congratulations on a great quarter, guys. Well done.  ","female",NA,NA,"WWE","26-Jun-02","Q4"
"unknown speaker","Unknown","unknown speaker",NA,NA,"  Thanks.  ","female",NA,NA,"WWE","26-Jun-02","Q4"
"unknown speaker","Unknown","unknown speaker",NA,NA,"  I wanted to ask you a question. You talked a little bit about the ratings on Raw and Smackdown but can you talk a little bit maybe just in general terms on your level of satisfaction with the new shows?  ","female",NA,NA,"WWE","26-Jun-02","Q4"
