"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Welcome to today's WWE teleconference entitled the third quarter 2007 earnings release. (OPERATOR INSTRUCTIONS) I will now turn the call over to Michael Weitz, Vice President of Investor Relations for World Wrestling Entertainment. Mr. Weitz, please go ahead.",NA,NA,NA,"WWE","1-Nov-07","Q3"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP of IR"," Thank you, and good morning, everyone. Welcome to World Wrestling Entertainment's third quarter 2007 earnings conference call. Joining me for today's discussion are Linda McMahon, our CEO, Michael Sileck, our COO, and Frank Serpe, our CFO. We issued our earnings release earlier this morning and will be referencing a presentation as part of our discussion. These are available on our corporate website at corporate.wwe.com. We will be making several forward-looking statements today as part of our discussion. These statements are based on management's estimates. Actual results may differ due to numerous factors, which are referenced on page one of the presentation and in our earnings release. Today, we will review our financial results for the third quarter and will follow this review with a Q&amp;A session. At this time, I would like to turn the call over to Linda.","male","meanwhite",94.363,"WWE","1-Nov-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Good morning everyone, and thank you, Michael. During the third quarter, our businesses continued to perform well, delivering strong revenue growth. A period of adversity for the Company, we maintained the support of our fans and business partners, demonstrating the tremendous strength of our brand. Most importantly, for our shareholders we made progress on positioning the Company for the long term. Specifically, we completed a comprehensive review of our businesses and their growth potential. This review confirmed our belief that most significant opportunities lie in our international expansion, and in the distribution of our content to new and emerging platforms, including digital media. Mike will provide you with an update on our digital media initiative momentarily. On the international front, until recently our business outside of North America has been supported by the presence of a small office in the UK. Since 2002, when that office opened, our international revenue has grown at an average annual rate of more than 20, reaching more than $100 million in the 2006 calendar year. While we are pleased with this growth, in our view it represents just a portion of what we can achieve. During the quarter, we positioned the Company to take advantage of our international opportunities by establishing a new global organization. Led by Shane McMahon, this organization is focused on driving growth in Europe, Asia Pacific, and our emerging markets, especially China and Latin America. To develop these areas, we have recently opened an office in Shanghai, China and announced plans to open offices in Sao Paulo, Brazil, Sydney, Australia, and Tokyo, Japan. We believe that by establishing a local presence in these key markets, we can more effectively expand our television distribution. This will enable us to contract new consumers, providing a platform for our live events, digital media, and consumer products. We're very pleased that we've already completed a new TV distribution deal in Brazil, and a consumer products licensing agreement covering Latin America. Of course, as we develop our audience around the world, we will continue to focus on trading compelling content. By developing new markets and by finding new ways to distribute this content, we will accelerate our growth and build enduring value for our shareholders over the long term. I will now turn the call over to Mike Sileck, who will provide some additional perspective on the quarter and update you on our strategic initiatives.","female","meanwhite",92.947,"WWE","1-Nov-07","Q3"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Thank you, Linda. I'd like to start by sharing my perspective on our Company's progress. We posted a strong 16% increase in revenue, led by our films business, which benefited from the continuing sales of The Marine DVD. Relative to box office results, we expect The Marines DVD sales to continue to outpace the industry norm. Our success with this DVD demonstrates the power and potential of our television platform in promoting all of our businesses and product offerings. Most importantly, the quarter marked significant progress on key initiatives, including strengthening our Pay-Per-View business and driving increasing revenue and earnings growth from digital media. As we discussed last quarter, Management has placed a high priority on improving the performance of our Pay-Per-View business. After a 12% decline in Pay-Per-View buys during the first half of the year, we intensified our focus on developing content with broad appeal. During the third quarter, we saw an uptick in buys from two events; Great American Bash and SummerSlam. This suggests that the downward slide in Pay-Per-View buys may have stabilized. We believe that by creating more compelling story lines and by enhancing our marketing activities, we can increase the level of our Pay-Per-View buys over time. To concentrate our creative and promotional efforts further, we are reducing the number of events in our 2008 schedule to 14, eliminating the January New Year's Revolution event. Regarding our digital media initiatives, we achieved a 31% increase in revenue from the expansion of our online advertising sales, and the distribution of mobile content. The growth in our online advertising revenue benefited from a 6% increase in traffic, better inventory utilization, and the attraction of new advertisers, such as NASCAR, and the Starz Cable Network to our site. Looking ahead, we will continue to drive traffic and Pay-Per-Views by creating unique web content that builds on our television story lines. In our mobile business, we are continuing to expand our cellular footprint. In September, we completed a distribution agreement with BSKYB, which will make our video content available to their 50 million subscribers in the United Kingdom. Our services are available to a growing subscriber base worldwide, and we remain optimistic about our ability to further monetize our mobile content. As Linda mentioned, we completed a comprehensive review of our businesses, and evaluated WWE's most significant growth opportunities. Based on that review, we are targeting average annual revenue growth of 10%, and average annual earnings growth of 12% over the 2006 through 2011 period. We expect that growth will be led by international expansion, exploitation of our digital media opportunities, and the strengthening our core businesses, especially Pay-Per-View. Overall, we are excited by WWE's opportunities and the steps we are taking to enhance our long-term revenue and earnings growth. The Company's business model remains strong, as evidenced by our generation of $65 million in free cash flow year-to-date. As we look ahead, our priorities for utilizing our cash include funding our dividend, funding our production capabilities, and pursuing acquisitions that are an appropriate fit for the Company. We certainly believe we are on the right path. At this point, I will turn it over to Frank Serpe to review our financial performance for the quarter.","male","meanwhite",81.55,"WWE","1-Nov-07","Q3"
"frank serpe","Frank","frank serpe","World Wrestling Entertainment Inc.","CFO"," Thank you, Mike. Revenue for the quarter was approximately $108 million, representing a 16% increase over the third quarter of last year. Our top line growth was lead by our film, live events, licensing, and digital media businesses. Gross profit increased by 17% reflecting the growth in revenue. Page five of our presentation lists the revenue and profit contribution by business unit as compared to the prior year. During the quarter, WWE Films recognized revenue of $12.8 million, predominantly from the strong sales of The Marine DVD in domestic markets. Capitalized film production costs of $10 million were amortized based on the revenue recorded, yielding approximately $2.8 million in profit. As of quarter end, we had $29 million in feature film assets remaining on our balance sheet. Revenue from live events, including merchandise sales at these events, increased $2.3 million, or 11%, led by an expansion in our international touring. This quarter's results included 15 international events, as compared to 8 events in the prior year, generating more than $3 million in additional revenue. In the quarter, we staged 63 domestic events, as compared to 94 in the third quarter of last year. The prior year included 27 stand-alone ECW events. However, in the current quarter, our ECW events have been co-branded and included as part of our SmackDown events. In the fourth quarter, our plan calls for 26 international events, bringing the total to 75 for the full year. Our licensing revenue increased 31%, or $2.2 million over the prior year quarter, led by the strong sales of our apparel and toy products. The majority of this growth came from domestic sales of t-shirts and action figures. Our digital media segment comprised of online advertising, e-commerce, and mobile businesses delivered a combined revenue growth of 31% compared to the year-ago quarter. Growth in this segment was driven primarily by our online advertising business, which increased revenue by 68% in the quarter. Traffic to our wwe.com website increased 6% to an average of 17.2 million unique visitors per month. The quarter also saw an increase in our mobile business, due in part to the impact of our new agreement with AT&amp;T Mobile. Included in other, on Page 5 of our presentation is our WWE 24/7 Video-On-Demand business, whose revenue increased to $1.4 million, compared to $600,000 in the prior year. The increase is attributable to subscriber growth, primarily at Comcast, as well as the recent launch on Cablevision and Charter. WWE 24/7 is now available in more than 28 million -- available to -- 28 million subscribers, representing more than 75% of the VOD-enabled domestic cable subscribers. Partially offsetting the growth in these areas was a 50% decline in home video revenue as compared to the prior year, reflecting changes in our third quarter slate of new releases. There were, in fact, no new titles released in the quarter other than our monthly Pay-Per-View events. As a result, DVD shipments declined 40% to 542,000 units. We expect to see a resumption of our year-over-year growth in the fourth quarter, as we return to a more typical pattern of releases. The current schedule anticipates 6 major releases in the fourth quarter, including Retrospectives featuring WWE superstars Rey Mysterio, John Cena, Shawn Michaels, and The Undertaker, as well as the Best of RAW compilation to celebrate the program's fifteenth anniversary. During the period, home video's margin increased to 67% from 61%, benefiting from lower production and distribution costs. Turning to our Pay-Per-View business, revenues for the quarter decreased 5% from the year-ago quarter. Revenues reflected an overall 7% decline in buys for three Pay-Per-View events that were produced in both the current and prior year quarters. Buy for Great American Bash and Summer Slam were essentially flat to prior year, with Unforgiven underperformed as compared to last year's event. Our profit contribution margin was 41%, in line with the third quarter last year. Improved margins from live events, digital media, and licensing were offset by the impact of WWE Films, which generated a 22% margin. For the quarter, we reported operating income of $13.4 million, representing a year-over-year increase of 7%, as the increase in profit contribution was partially offset by higher SG&amp;A expenses. SSG&amp;A expenses increased to $28.9 million compared to $23.7 million in the third quarter last year, primarily due to increased staff-related costs as well as higher legal and professional fees. These included approximately $2 million in fees related to the Chris Benoit tragedy and the review of our Talent Wellness Program. Page 14 of our presentation compares year-over-year results, and provides a summary of changes by business. It should be noted that the effective tax rate in the current quarter was 40%, as compared to 35% in the prior year quarter. The increase reflects the impact of approximately $800,000 of realized investment losses, which were not deductible for tax purposes. Page 15 of our presentation contains our balance sheet, which remains strong. On September 30, we held $269 million in cash in short-term investments, with virtually no debt. For the current quarter, we generated free cash flow of $19 million compared to $10 million in the prior year. The improvement reflects increased cash flow from our operations, and reduced cash requirements associated with the Company's investment in Feature Films. That concludes this portion of our call, and I will now turn it back to Michael.","male","meanwhite",86.855,"WWE","1-Nov-07","Q3"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP of IR"," Thank you, Frank. Jerry, we're ready now; please open the lines for questions.Questions and Answers","male","meanwhite",94.363,"WWE","1-Nov-07","Q3"
"operator","Operator","NA NA",NA,NA," (OPERATOR INSTRUCTIONS). Rich Ingrassia, Roth Capital Partners.",NA,NA,NA,"WWE","1-Nov-07","Q3"
"rich ingrassia","Rich","rich ingrassia","Roth Capital Partners","Analyst"," Hello?","male","meanwhite",98.462,"WWE","1-Nov-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Good morning Rich.","female","meanwhite",92.947,"WWE","1-Nov-07","Q3"
"rich ingrassia","Rich","rich ingrassia","Roth Capital Partners","Analyst"," Mike or maybe Linda, could you say a little bit more about the Internet business results and strategy? Obviously, AT&amp;T made a nice contribution there, but straight ad revenues were also up pretty strong. Are you experiencing growth there in both CPMs and volumes, and to what extent do you think video advertising, or video sponsorship like what Castrol is doing will contribute there in '08?","male","meanwhite",98.462,"WWE","1-Nov-07","Q3"
