"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day. All sites are now on line in a listen-only mode. Later there will be an opportunity to ask questions. (Operator instructions) It is now my pleasure to hand off the conference to your moderator, Michael Weitz, Vice President of Investor Relations with World Wrestling Entertainment. Please go ahead, sir.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"michael weitz","Michael","michael weitz","World Wrestling EntertainmentInc.","VP IR"," Thank you and good morning everyone. Welcome to World Wrestling Entertainment's second quarter 2009 earnings conference call. Joining me for today's discussion are Vince McMahon, our Chairman, Linda McMahon, our CEO, Donna Goldsmith, our COO, and George Barrios, our CFO.  We issued our earnings release earlier this morning and will be referencing a presentation as part of our discussion. These are available on our corporate website at corporate.wwe.com.  We will be making several forward-looking statements today as part of our discussion. These statements are based on management's estimates. Actual results may differ due to numerous factors, which are referenced on page one of the presentation. These risks and uncertainties are discussed in more detail in our filings with the SEC.  Reconciliations for non-GAAP financial information discussed on this call can be found in our earnings release or on our website. Today, we will review our financial results for the second quarter and we'll follow this review with a Q&amp;A session.  At this time, it is my privilege to turn the call over to Vince.","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Thanks Michael. I think we did a pretty good job in the second quarter. We had some solid growth in terms of our profits economic -- despite the economic recession and a decline in sales. It sort of relates back to what we've stated before in terms of improving our operating efficiency.  WrestleMania's in this quarter, which is a little unusual, and it skews things a little differently in terms of the positive. But if you take WrestleMania out, we had an operating income increase of 9% and that's in the shadow of a 18% decline in revenue. So it's a pretty impressive operating income increase.  As far as, again, continuing to demonstrate our improved operating efficiency, you can look at WrestleMania this year and compare it to last year. We had a -- when you consider that we more than doubled profits from last year, again, it sort of speaks to, notwithstanding about the same gross, it speaks to our operating efficiency.  And WrestleMania itself -- not to harp on WrestleMania but it's my favorite financial event nonetheless -- when you consider that -- when you take WrestleMania out of the quarter we still had about a 4% increase in attendance, which is one of our really strong barometers as to whether or not someone is enjoying a product and how you can take the product and apply it over to all areas of revenue. So I thought that's pretty impressive.  Year to date we're about flat in attendance to what we were. So, again, it's -- especially in today's climate, I think that's pretty good news. It's not astounding but nonetheless I think it's pretty good news.  Our television ratings are generally up, which again is not always indicative of profit falling to the bottom line but I think it's a positive indication nonetheless.  And, again, all of this is with some degree of concerns. You guys have looked over the numbers and the DVD revenue is a sharp decline which needs to be addressed. And our pay-per-view buys as well need to be addressed. There's about a -- when you take WrestleMania out there's a decline of about 4%, which again probably would relate to the economy but also we need to do a better job of creating compelling content.  But notwithstanding all this, I'm still very bullish on our company in terms of our ability to produce content that succeeds generation after generation, month after month and week after week. It's important that we can -- that we produce compelling content, as I stated before, not just content.  And in terms of our business plans and what have you, we'll be rolling out what used to be referred to maybe as a long term business plan which is a three-year business plan we're working on now. And I think over the next quarter we'll be rolling out -- I think you all will be impressed with our efforts to -- as far as increase of profitability in terms of being a prudent -- as far as maintaining cost on the low side.  And there are a lot of things in that three-year plan. So, again, I'm bullish pretty much on all aspects of our business and with that we'll send her back. George?","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Thanks Vince. I'd like to start by providing you with some additional perspective on our second quarter results.  For the quarter, we reported a 7% increase in revenue and our operating income more than doubled as compared to the prior year quarter. Our performance reflected the impact and timing of WrestleMania. And as a reminder, WrestleMania occurred in the second quarter of 2009 as compared to the first quarter of last year.  Excluding the impact of WrestleMania, revenue declined approximately 18%. Despite the underlying decline in revenue, operating income, excluding WrestleMania, increased 9% demonstrating our ongoing commitment to improve efficiencies across all of our businesses.  Current operating conditions clearly had an impact on our live events, pay-per-view and home video performance. However, our continued vigilance on cost more than offset the impact from an adverse economic environment.  We improved profit margins to 45% compared to 41% in the prior year, and achieved a 16% decline in SG&amp;A expenses from the second quarter of last year.  Regarding WrestleMania, this year's event contributed in aggregate approximately $32.2 million of revenues and $15 million of profit contribution, and accounted for $0.13 of EPS in the current quarter.  With comparable top line results, the event more than doubled the contribution to profit and earnings of last year's WrestleMania. That event contributed approximately $31.3 million of revenues, $7.1 million of profit contribution, and $0.06 of EPS in the first quarter of 2008.  To clarify the trends in our business I'll discuss our performance on an adjusted basis excluding the impact of WrestleMania. Additionally, our second quarter results, particularly our live events, per-pay-view and consumer products, were impacted by changes in foreign currency exchange rates. We estimate that these changes reduced second quarter revenue and operating income by $7 million and $3 million respectively.  Excluding both the impact of WrestleMania and the effect of foreign exchange, revenue declined approximately 13% and operating income increased 30%.  For a more detailed review of our performance in the quarter let's turn to page five of our presentation, which lists the revenue and profit contribution by business unit as compared to the prior year quarter.  Starting with our live events, including merchandise sales at these events, revenue was down 24% to the prior year quarter on an adjusted basis. Contributing to this decline were lower average ticket prices and lower average attendance at our international events.  In addition, there were four fewer international events in the quarter. Specifically, average ticket prices at our international events declined 35% to $62.77, and average attendance declined 11% to 8,100. These results reflected changes in our touring schedule, the impact of a weak global economy, and importantly, adverse changes in foreign exchange rates.  Average attendance at our North American events increased 4% to 7,200 on an adjusted basis. However, this rise was offset by a 14% decline in average ticket prices to $34.47.  Turning to our pay-per-view business, strong revenue growth reflected the performance and timing of our WrestleMania event. WrestleMania XXV generated $21 million in pay-per-view revenue based on approximately 960,000 buys in the quarter.  Excluding the impact of WrestleMania, revenue declined 18%. Revenue was reduced by a change in the event schedule, which deferred a relatively strong event, Night of Champions, to the third quarter and added The Bash to the current quarter.  In addition, buys for the three comparable events in both the current and prior year quarter declined by 4%.  Revenues from the distribution of our television programming increased by 15% or $3.6 million due to higher rights fees from our global television contracts and the addition of our new WW Superstars television show. The new program debuted on WGN America on April 16.  Notably, profit from our television business more than doubled in the quarter. Here, gross profit margins improved to 36% from 19% with the expansion of revenue from WW Superstars and significant efficiencies in our production processes.  In our consumer products segment, our licensing revenue remained flat at $9 million over the prior year quarter. The current quarter launch of a new video game title, Legends of WrestleMania, offset declines from our Smackdown vs. RAW video game, as well as lower revenues from our toy products.  Our home video revenue declined 54% or $9.9 million, reflecting low sales of new release and catalog titles in conjunction with a broader decline in the home video industry. In addition, there were two fewer titles released in the current quarter. Overall, DVD shipments declined 36% to 833,000 units during the quarter.  In our magazine publishing business, revenue decreased 30% to $3 million. The decline primarily reflects a reduction in newsstand and subscription revenue, and the publication of two fewer special issues in the current quarter.  In our digital media segment, revenue was essentially flat at $7.9 million from the prior year. Increased sales of online advertising were offset by lower sales of online merchandise. During the quarter we managed a 16% increase in online advertising, capitalizing on a 22% year-over-year increase in Internet traffic as measured by page views. Last quarter, I mentioned that we have seen increased activity in our ad sales pipeline and this quarter's results are a testament to the increasing effectiveness of our sales force. Recently, we announced new partnerships with 7-Eleven and Pepsi Max, which represent specific examples of our developing success in this area.  Offsetting the growth in online advertising, revenue from e-commerce declined 13% reflecting a decrease in both the number of orders and in the average revenue per order. The number of online merchandise purchases declined 13% to 62,000 orders. In addition, the average sales per order fell 2% to about $52.  During the quarter, WW Studios recognized revenue of $800,000 associated with two of our film projects, See No Evil and The Condemned. As we have stated before, we believe our overall portfolio of films will surpass breakeven profits.  Our overall profit contribution margin increased to 45% from 41% in the prior year on an adjusted basis. The increase reflected improved margins across our businesses, led by our live and televised entertainment segment. In particular, the quarter was highlighted by reduced operating expenses associated with our television production and brand marketing.  For the quarter, reported SG&amp;A expenses decreased 17%, or $6.3 million to $31.3 million, led by improved efficiencies in our advertising, a reduction in legal and professional fees, and lower staffing costs. These cost reductions were partially offset by increased reserves for bad debt primarily associated with our international customers.  It should be noted that SG&amp;A expense in the prior year -- quarter, included a charge of $3.5 million associated with the McMahon Million Dollar Mania advertising campaign. Excluding this charge, SG&amp;A expenses decreased 8% from the prior year quarter, and were essentially flat compared to the first quarter of this year.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"as a reminder","As","as a a reminder",NA,NA,"  Page 14 of our presentation compares the quarter-over-quarter results and provides a summary of changes by business. As shown, operating income was up 134% as compared to the same period last year with a market increase in profit from WrestleMania. On an adjusted basis, operating income increased 9%, or 30% excluding the impact of foreign exchange. This growth demonstrates our commitment to managing our controllable costs in order to take advantage of the operating leverage in our businesses.  Net income was $10.2 million on an adjusted basis, excluding WrestleMania, compared to $7 million in the prior year quarter. As discussed previously, increased earnings were attributed to improved efficiencies across our operations, especially in our television production.  The quarter also benefited from favorable changes in other nonoperating income. These included realized gains from foreign exchange and the positive revaluation of warrants held in certain licensees.  Also favorable to net income, the effective tax rate was 35% in the current quarter compared to 40% in the prior year quarter.  Page 15 of the presentation contains our balance sheet which remains strong. On June 30, we held more than $230 million in cash and investments with virtually no debt.  Page 18 shows our free cash flow. For the quarter we generated approximately $26 million of positive free cash flow, compared to negative free cash flow of $18 million in the prior year quarter. Improved performance was driven by the timing of WrestleMania, lower investment in feature films, and changes in working capital, including changes in the company's tax position. In addition, capital expenditures decreased to $1.4 million as compared to $5.9 million in the prior year period.  Looking ahead, we will continue to manage the company to improve our cash returns. To support this objective we are in the process of completing a comprehensive strategic review of our businesses, as Vince mentioned.  While understanding the challenges of the current macroeconomic environment, we're optimistic about our long-term growth prospects and we plan to communicate more on this topic in the future.  That concludes this portion of our call. And I will now turn it back to Michael.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"michael weitz","Michael","michael weitz","World Wrestling EntertainmentInc.","VP IR"," Thank you George. Colin, we're ready now, please open the lines for questions. Questions and Answers","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," (Operator instructions.) Richard Ingrassia with Roth Capital.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"jared schramm","Jared","jared schramm","Roth Capital","Analyst"," Good morning. This is Jared Schramm in for Richard. Question on live televised entertainment. The recent events being hosted by the likes of Donald Trump, Shaquille O'Neal and Jeremy Piven, have those positively affected viewership and attendance? And if so, is this something we can expect to see more of in the future?","male","meanwhite",95.54,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," It's a -- some of them have reflected in increased television ratings we think. Certainly Shaquille O'Neal I think helped us a lot. It's really difficult to say. The whole intent here is to try and reach out to a broader audience and bring in new viewers and maybe some lapsed ones as well. It gives us a platform more outside of our environment to -- in terms of promotion and things of that nature that otherwise people would not be mentioning WWE. ESPN covered extensively the Shaq promotion after the fact. Likewise in terms of entertainment press we got a lot out of that with Piven, with Seth Green as well.  So, these are plans on RAW specifically since it's a live show to -- not every week but to mix celebrities from all walks of life, and I do mean all walks of life, in conjunction with our legends and superstars that will be, as well, in this mix.  It's just a different approach, again, to broaden the audience, which if we can broaden the audience and increase the audience obviously that's a -- that helps us on all of our revenues. So that's the general idea and it seems to be working.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"jared schramm","Jared","jared schramm","Roth Capital","Analyst"," Okay. Is there any ongoing litigation from the booking issue with the Pepsi Center in Denver during the second quarter? And how much of a positive impact did that have, if any, in the quarter?","male","meanwhite",95.54,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," There's none of that at the moment. Although I am expecting a letter of apology from Kroenke any day, I probably won't get it.  To the extent that we pursue legal action, I mean we sent them a bill of like three-hundred-and-some thousand dollars I think, and we haven't heard much from them on that at the moment. That's an effort in terms of recouping some of our out-of-pocket costs which we did incur. That's -- again no legal action has been taken against the Pepsi Center.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"jared schramm","Jared","jared schramm","Roth Capital","Analyst"," Okay. And a final one here. How would you rate the success of the WWE Superstars program to date? And are you looking to further expand the number of television programs or are you uncomfortable with your current offerings?","male","meanwhite",95.54,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," That's always -- as far as the WE Superstars on WGN is concerned it's right where we thought it was going to be and it's right where WGN America thought it was going to be in terms of television ratings. It's a one-hour show and we feel good about it.  As far as other aspects are concerned and increasing our mix, negotiations are coming up in a bit with USA Network, which I think will be interesting. I think it'll be to our betterment in one fashion or another. It depends on what other opportunities would open to us as far as other nonevent-type television. And there are many opportunities out there. And I'm talking, when I say nonevent, it's nonarena-type compelling stuff.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"jared schramm","Jared","jared schramm","Roth Capital","Analyst"," Okay. Thank you very much, Vince.","male","meanwhite",95.54,"WWE","6-Aug-09","Q2"
