"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day, and welcome to today's first-quarter earnings release teleconference. At this time, all participants are in a listen-only mode. Later there willing an opportunity to ask questions during a our Q&amp;A session. I would like to turn the conference over to Michael Weitz, Vice President and Investor Relations for World Wrestling Entertainment.",NA,NA,NA,"WWE","6-May-08","Q1"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP, IR, Financial Planning"," Thank you and good morning to everyone. Welcome to World Wrestling Entertainment's first-quarter 2008 earnings conference call. Joining me for today's call is Linda McMahon, our CEO; Michael Sileck, our COO; and George Barrios, our CFO. We issued our earnings release early this morning and will be referencing a presentation as part of our discussion. These are available on our Corporate website at Corporate.WWE.com. We will be making several forward-looking statements today as part of our discussion. These statements are based on management's estimates. Actual results may differ due to numerous factors which are referenced on page one of the presentation and in our earnings release. Today we will review our financial results for the first quarter and will follow this review with the Q&amp;A session. At this time I would like to turn the call over to Linda.","male","meanwhite",94.363,"WWE","6-May-08","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Thanks, Michael. Good morning, everyone, we appreciate you joining us today. We had a strong first quarter which provides a favorable start to the year. We believe this result reflects our efforts to sharpen our strategic vision and to execute our core business model. I would like to take a moment to talk a little bit about what we mean when we use the term ""core business model."" I think this will be helpful because it demonstrates how we define our strength as a Company and the way we think about building on those strengths. It also demonstrates how we evaluate our growth opportunities and thus effects how we deploy our capital. Our business model is based on established expertise in three principal areas. First, we create and own original content that we have developed for our cultivated and passionate customer base. Second, we are an innovative marketing enterprise engaged in multiple ways to promote our brand and expand our reach. Third, we are a distribution machine determined to drive growth through traditional as well as emerging channels. Constant creation, marketing, distributions, these are the pillars of our Company, our operational decisions, our initiatives, our investments are all based on supporting one or more of these three elements of our model. As managers, our goal is to deploy our resources efficiently to support the global expansion of this, our core business. When we do this, when we play to our strengths, we provide superior shareholder return. The power of our brands can best be seen where all three critical elements of our core business work together. The power of our premiere event, WrestleMania, exemplifies what is possible when we manage all three elements. The event is a testament to the creative and marketing drive of the Company and our ability to execute our vision. For the quarter, WrestleMania generated over $30 million in live event and Pay-Per-View revenue. Attracting approximately 75,000 fans, it also set a record for the highest grossing live event in our history. Preliminary reports from our cable and satellite partners indicate that WrestleMania generated approximately $1.1 million buys. During the quarter, we announced several important marketing and distribution affiliations. These include our new television partnership with My Network TV. After a successful run on the CW Network, our SmackDown program will transition to My Network TV this fall. My Network TV has embraced SmackDown as the cornerstone of is line-up with a broad reach of 97% of U.S. households, this new network represents a better fit for our program and provides more favorable terms to WWE. We are confident that My Network TV will help broaden SmackDown's audience and provide financial returns for us over the long term. Other important affiliations announced during the quarter includes our new toy partnership with Mattel which commences in January 2010 and the launch of our kids magazine which hit newsstands in April. On this last initiative, we know based on our research that engaging our fans at a younger age strengthens their loyalty to our brands and products. Our key to our marketing strategy. Over the long-term, we expect each of these developments will strengthen our ability to deliver original content, expand our audience, and extend our brands in both traditional and emerging markets. As I mentioned earlier, a fundamental objective is to deploy our capital in an efficient manner, to expand our core business model, and provide superior shareholder returns. Consistent with that objective, we announced and paid a 50% increase in our quarterly dividend for all shares not owned by the McMahon family. The decision was based on our commitment to the Company's public shareholders and our determination to reward long-term ownership of our stock. Though dramatic, the increase was supported by WWE's financial performance in 2007 and by our confidence in the Company's future. While we place a high priority on investing in our International and Digital Media initiatives, we also intend to increase our dividend over time ultimately matching the growth that we expect to achieve in our earnings. Before I conclude, I would like to introduce a new member of the WWE team, George Barrios who has recently come on board as our Chief Financial Officer. George's experience as Vice President and Treasurer at the New York Times Company will be critical as we build on our strength and grow our business Internationally. George replaced Frank Serpe who retired after 21 years with WWE. We appreciate Frank's commitment and dedication to the Company. With the addition of George, we continue to strengthen our executive management team and enhance our ability to embrace the challenges and opportunities of the future. We are pleased to have you with us, George. And now I will turn the call over to Michael Sileck who will update you on the progress of certain key initiatives within the quarter.","female","meanwhite",92.947,"WWE","6-May-08","Q1"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Thank you, Linda, and good morning, everyone. I would like to start by sharing my perspective on the Company's progress. For the quarter, we posted a 51% revenue growth reflecting the impact of WrestleMania, and increases from each of our business units. Our top-line performance in a weakening economic environment continues to demonstrate the strength of our business model. We believe that diversity and entertainment value of our product offerings reduces our economic exposure; however, growth in some areas of our business such as e-commerce and online advertising may be constrained by declines in consumer and advertiser spending. As we communicated in previous calls, we have targeted average annual revenue growth of 10%, and average annual earnings growth of 12% over the 2006 through 2011 period. Basing on our investments in our core business model, we anticipate accelerating growth over the five-year period. The first quarter of 2008 marked important progress toward these financial objectives. We significantly improved our Pay-Per-View trends. In addition, we continued to increase revenue and earnings from both our International operations and our online advertising, while investing in our content production and distribution capabilities. The results of the quarter reinforce our view that we have stabilized our Pay-Per-View business. In the first quarter, Pay-Per-View buy rates increased 22% compared to the two comparable events Royal Rumble and No Way Out in the first quarter last year. The trend compares very favorably to the 12% decline incurred during the first half of 2007. We attribute this improvement to an intensified focus on our storyline content and to the promotional benefits of streamlining our Pay-Per-View schedule. As a reminder, we have reduced the number of events in our 2008 schedule to 14, eliminating the January New's Year Revolution event. By concentrating on our creative and promotional efforts, we believe we can increase the level of our Pay-Per-View buys over time. During the quarter, we continued to capitalize on opportunities outside the U.S. and generated a 41% increase in International revenue and a 38% increase in profits. Excluding the impact of WrestleMania, our International profits grew 23%. This performance was led by the expansion of our video game licensing, particularly in Europe. In addition, the quarter benefited by the successful expansion of our live events to new markets in Latin America, such as Chile, which attracted sellout crowds that averaged over 11,000 per event. One particular point of success is the development of Spain as a significant and profitable market for WWE. About a year ago, we persuaded our TV partner [Sotu Cabo] to shift our SmackDown and Raw programs to a visible weekend time slot. In addition, we supported these moves with a step up in our marketing and promotional activities. As our audience for each program increased by about 40% to approximately 1 million viewers, we were able to implement a comprehensive licensing program adding 18 licensees to our previously nascent program. Our recent first quarter was distinguished by an estimated fivefold increase in our video game sales and by the advent of DVD shipments which were absent a year ago. As a result, we were able to achieve a fivefold increase in both revenue and profits from the first quarter last year. This growth, of course, stems from the thoughtful execution of our core business model, which focuses on content, marketing, and distribution as Linda has discussed. After establishing a new International organization last year, our first-quarter results underscore our potential to extend this model and to drive growth in both traditional and emerging markets around the world. Turning to our Digital Media initiatives, during the quarter, we saw year-over-year growth from online advertising and the distribution of mobile content. The growth in online advertising was led by the media spending of prominent advertisers such as electronic arts, Unilever and Sony. During the quarter, however, both our on-line advertising and e-commerce businesses were adversely impacted by a 9% decline in unique visitors. To address this challenge, we are broadening and evolving our content. Just a few weeks ago, we beta launched our first official community site, WWE Fan Nation. The site is a comprehensive social networking service that provides users with the ability to create profiles, share photos, create blogs, and discuss ideas on WWE's message boards. Going forward, we will continue to monitor and respond to changes in online behavior. As a result, we expect to maintain WWE's position as the preeminet wrestling-related destination for our fans. Overall, we remain excited about WWE's opportunities and the steps we are taking to ensure our progress. At this point, I would like to turn the call over to George Barrios to review our financial performance for the quarter. George?","male","meanwhite",94.363,"WWE","6-May-08","Q1"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Thanks, Mike, and good morning, everyone. We delivered a 51% increase in revenue to nearly $163 million in the first quarter, and a 32% increase in operating income to $27.1 million. The growth was led by the impact of WrestleMania, which added $31.3 million to revenue and $7.1 million to profit contribution. As a reminder, the comparable WrestleMania event was staged in the second quarter of last year. During the current quarter strong growth in our licensing business was offset by increases in television production, marketing and staff-related costs. These costs were incurred to produce our programs in high definition, to broadly promote our brands, to establish our International infrastructure, and to enhance our talent development programs. Spending in these areas serves to strengthen our content creation, marketing, and distribution capabilities which are the three critical pillars of our core business model. As a result of these strategic investments, the Company's operating income does not fully reflect the continuing strength of our business. I will reiterate that based on strengths across our business, including our success in expanding Internationally, we expect to maintain our growth path and achieve our long-term markets as Mike discussed. For a more detailed review of our performance, let's turn to page five of our presentation which lists the revenue and profit contribution by business unit as compared to the prior year. Starting with our Pay-Per-View business, strong revenue growth reflected the performance and timing of our WrestleMania event, an improving trend associated with our other Pay-Per-View offerings. WrestleMania XXIV generated $23.8 million in Pay-Per-View revenue based on approximately 1.1 million buys and a 10% domestic price increase of $5 in the quarter. This compares to $24.3 million in revenue and nearly $1.2 million buys for WrestleMania XXIIV after its first month of release in the second quarter of last year. As mentioned in previous calls, the Company is focused intensely on addressing the operational challenges to our core Pay-Per-View business. Notably, buys for our other Pay-Per-View events increased 22%. Revenue from live events including merchandise sales at these events increased by $6.8 million or 29% reflecting the high level of attendance to our WrestleMania event. Excluding WrestleMania, average attendance at our North American events declined by 9% to 6300 fans per event. The year-over-year decline can be attributed at least in part to the timing of our touring plan and the staging of popular venues from last year's first-quarter ad subsequent quarters of 2008. Overall, excluding the impact of WrestleMania, both our revenue and profit contribution for live events were essentially flat for the first quarter of last year. For the full year, however, we expect our live events to generate growth in both measures of performance. Revenues from the distribution of our television programming increased by 10% or $2.1 million, primarily due to increased domestic and International rights fees. These increases, however, were offset by incremental costs to produce and broadcast our programs in high definition. In our consumer products segment, our licensing business delivered an impressive 27% or $5.6 million increase in revenue. This revenue growth primarily reflects higher sales of our video game. Unit sales of our SmackDown versus Raw 2008 video game title increased by 42% to nearly 5.2 million units for the first quarter. Sales benefited from the launch of this game on the PS3, WII and Nintendo DS platforms. The addition of these game platforms aided our International expansion. Sales in European markets such as Spain accounted for the majority of the year-over-year growth in licensing revenue. Home video revenue increased 4% to $14 million reflecting the shipment of almost 1.2 million DVD units in the quarter, 9% above the prior year period. Sales of titles from our Catalog increased by about 64,000 units to 508,000 units for the quarter. During the period, home videos profits margin was impact by higher distribution expenses, and increased reserves attributable to sell-through rates that were below last year's high levels. Our Digital Media segment comprised of online advertising, e-commerce and wireless businesses delivered revenue growth of 16% compared to the year-ago period. Growth in this segment was driven primarily by our online advertising business. For the quarter, online advertising revenue increased 62% primarily reflecting increased sales and higher effective pricing. Traffic to our WWE.com website declined 9% to an average of 15.9 million unique visitors per month. Impacted in part by the decline in traffic, e-commerce orders dropped 18% during the quarter to under 68,000. As Mike mentioned earlier, we are working to address the underlying challenge. Partially offsetting the drop in e-commerce, the quarter saw an increase in our mobile business primarily from the impact of our AT&amp;T agreement which became effective in February of last year. During the quarter, WWE Films recognized revenue of $11.3 million, predominantly from continued DVD sales and licensing of ""The Marine"" in pay and free TV markets. Capitalized film production cost were amortized in proportion with the recognition of revenue. Based on the revenue recognized in the quarter we amortized $9.4 million of feature film assets yielding $1.9 million in profit. During the quarter, we began production on a direct-to-video project ""Behind Enemy Lines: Columbia"" and a feature film ""12 Rounds."" These will be distributed by our film partner Fox beginning in 2009. As of quarter end, we had $16.8 million in feature film assets. Included in ""other"" on page five is our magazine publishing business. Here higher advertising and subscription sales were offset by adjustments stemming from lower-than-expected news stands sales for two special issues distributed at year end. Profits declined on a year-over-year basis as the magazine also incurred increased paper and printing costs. Our overall profit contribution margin declined to 39% compared to 46% in the first quarter last year, mainly due to increases in our Pay-Per-View and television production costs. These costs stems in part from the staging of WrestleMania XXIV and from increased promotion for that event. Excluding WrestleMania, our profit margin was 43%. In addition incremental costs arose from the production and broadcast of high definition programming which commenced at the beginning of this year. For the quarter, operating income increased 32% to $27.1 million, predominantly from the timing of WrestleMania. Strong sales of our video game and improved Pay-Per-View trends. SG&amp;A expenses increased to $33 million compared to $26.4 million in the first quarter last year, primarily due to marketing and staff-related costs which I discussed earlier. It should be noted that the effective tax rate in the current quarter was 30% as compared to 35% in the prior year quarter. Page 14 of our presentation compares the quarter-over-quarter results and provides a summary of changes by business. Page 15 of the presentation contains our balance sheet which remains strong. On March 31, we held $256 million in cash and investment with virtually no debt. Page 19 shows our free cash flow which was $5.3 million for the quarter compared to $23.1 million in the prior year. The decrease reflects changes in our working capital. Primarily due to the timing of WrestleMania. Capital expenditure increased $8.8 million primarily associated with our investment in high definition broadcast equipment. In addition, the quarter reflected increased production spending for our film projects. That concludes this portion of our call, and I will now turn it back to Michael.","male","meanHispanic",89.54,"WWE","6-May-08","Q1"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Thanks, George. We are ready now. Please open the lines for questions.Questions and Answers","male","meanwhite",94.363,"WWE","6-May-08","Q1"
"operator","Operator","NA NA",NA,NA," All right, thank you. (OPERATOR INSTRUCTIONS) We will take our first question from the site of Ali Mogharabi from B. Riley &amp; Company. Go ahead.",NA,NA,NA,"WWE","6-May-08","Q1"
"ali mogharabi","Ali","ali mogharabi","B. Riley &amp; Company","Analyst"," Hi, guys. Thanks. Mike, you mentioned that you are still expecting -- actually you are expecting top and bottom-line growth over the next few years to accelerate. Am I to assume that both. You are expecting acceleration in both top and bottom line? So higher than 10% to 12%?","male","meanwhite",72.763,"WWE","6-May-08","Q1"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","COO"," Yes, over time, that is what would you expect.","male","meanwhite",94.363,"WWE","6-May-08","Q1"
"ali mogharabi","Ali","ali mogharabi","B. Riley &amp; Company","Analyst"," Okay. So -- so is it safe to assume 15%, 17%. I mean, can you give us an idea?","male","meanwhite",72.763,"WWE","6-May-08","Q1"
