"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Good day. Welcome to today's World Wrestling Entertainment fourth quarter 2008 earnings call. All lines are now online in a listen-only mode. Later there will be an opportunity ask questions during our question-and-answer session. It is now my pleasure to turn the program over to Mr. Michael Weitz, Vice President of Investor Relations for World Wrestling Entertainment.",NA,NA,NA,"WWE","24-Feb-09","Q4"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","IR"," Thank you, Katie. Good morning to everyone. Welcome to World Wrestling Entertainment's 2008 fourth quarter and full-year earnings conference call. Joining me for today's discussion are Linda McMahon, our CEO, Donna Goldsmith, our COO and George Barrios, our CFO.  We issued our earnings release earlier this morning and will be referencing a presentation as part of our discussion. These are available on our corporate website at corporate.WWE.com. We will be making several forward-looking statements today as part of our discussion. These statements are based on managements estimates. Actual results may differ due to numberous factors which are referenced on page one of the presentation.  These risks and uncertainties are discussed in more detail in our filings with the SEC. Reconciliations for non-GAAP financial information discussed on this call can be found in our earnings release or on our website. Today we will review our financial results for the fourth quarter and will follow this review with a Q&amp;A session. At this time, I would like to turn the call over to Linda.","male","meanwhite",94.363,"WWE","24-Feb-09","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Thanks, Michael. Good morning, everyone, and thank you for joining us today. Before we officially begin, I would like to welcome Donna Goldsmith, our COO. Donna has been with the Company a little over eight years at this point, and just [to mention] a really incredible job as our new COO. If you haven't had an opportunity to speak with her or to meet her, please do take advantage of that.  Now, let's talk little bit about WWE. Over the past year, we have seen a difficult economic environment which deteriorated in the latter half of the year and became especially harsh in the fourth quarter. Despite these challenges, our results showed resilience through these tough conditions, generating revenue growth for the first three quarter and for the full year of 2008. We recognize however, that WWE may face more challenging trends in the near term and circumstances require us to operate in a smarter, more efficient way.  As a result, we have intensified our efforts to improve the Company's operating efficiency, targeting and moving ahead with a $20 million reduction to our expense base. In January, we announced a 10% reduction in staff which was part of our effort to fulfill this commitment. This reduction in staff came from across all areas of WWE's operations and is expected to generate annual savings of approximately $8 million --excuse me, in compensation and benefit costs. In addition, our review process identifies several other broad initiatives to improve efficiencies, including the restructuring of our marking efforts, visitor renegotiations and reductions in discretionary spends.  As part of the reorganization, we integrated our online and print advertising sales and streamlined our international operations. We reduced our presence in Canada and Australia, closed our office in Brazil and centralized our overall international management team. Additionally, while understanding the importance of expanding and upgrading our media center, we have decided to delay spending on this initiative until key economic conditions become more favorable. As we address our cost structure, however, I do not want you to lose sight of our achievement in developing our long term growth opportunities.  During the fourth quarter, and throughout the year, we made significant progress advancing our mission, especially our international strategy. Specifically, we continue to strengthen our television platform, both domestically and internationally. These efforts help our brands further cultivate loyal audiences around the world.  During the fourth quarter, we announced a new television distribution agreement with WG in America. Under this agreement, we will produce a new action packed television program, WWE Superstars. The hour long weekly show will debut this April. Through this deal, we can can now deliver 21 hours of programming per week in the US, including six hours of original first run broadcasts.  Similarly, in January, we announced a new agreement with EuroSport. Under this agreement, we will produce two original shows, featuring highlights of our recent programs and historical footage of our WWE legends. Through this partnership, we can now reach more than 100 million homes across Europe. These new agreements compliment our achievements from earlier in the year, which extended our television distribution in India and Japan, and launched new distribution in Mexico, China, and eastern Europe.  Our recent agreements with Televisa and TV Azteca greatly improved distribution of our television programs throughout Mexico. These agreements made our programs available to over 20 million TV homes in that country. Since their debut, both our RAW and Smackdown programs have attracted audiences which are now approaching two million TV viewers.  As exemplified by our experience in Spain this year, strengthening our television platform not only builds an audience for our TV programs, but a consumer base for our other products. Revenue grew 170% in that country this year and led our overall international revenue growth of 14% for the year. With regard to the fourth quarter, dramatic changes in foreign currency exchange rates made it more difficult to discern the underlying health of our international live events and television businesses. However, it is important to note that our European tour in November attracted over 171,000 fans and yielded the highest paid attendance for any single international tour in the history of WWE.  In addition to the impact of exchange rate, we believe several other factors also hindered our overall fourth quarter results. These included the downdraft many the economy and declines in consumer spending. After stabilizing our Pay-Per-View business in the first half of the year, Pay-Per-View declined 11% in the second half of the year including an 11% decline in the fourth quarter. Similarly, after generating in excess of 24% growth over the previous two years, growth in consumer products dropped to 15% reflecting lower sales of our licensed toy products and apparel.  Looking ahead, our 2009 outlook is clouded by global recession and assumes adverse rates of exchange compared to 2008, as well as further declines in consumer spending. In this context, we will continue to be vigilant in finding new ways to improve efficiency. Bottom line, our unique content continues to hold an unrivaled, strong competitive position. My long experience in this business gives me confidence that we will manage through these adverse conditions and emerge in a stronger position than ever before.  As we manage our business going forward, we will continue to focus on maintaining the high quality of our creative content and continue to -- continuing to expand our businesses profitably while protecting our cash flow. By staying focused on this mission, we will be well positioned for continued and long term success. Now I would like to turn the call over to George Barrios, our CFO, who will give you more in depth perspective on our quarter.","female","meanwhite",92.947,"WWE","24-Feb-09","Q4"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Thank you. Linda. For the fourth quarter, our profit contribution slightly exceeded our prior year results, despite a 5% decline in revenue. Increased profits from our licensing, television, and sales entertainment businesses more than offset declines in other areas of our operations. Revenue profits reflected a $6.3 million benefit from the recognition of an advance, relating to a multiyear contract with our book publisher.  Offsetting this benefit however, several factors dampened our revenue and profit performance, including the impact of foreign exchange. We estimate that changes in foreign currency exchange rates reduced fourth quarter revenue and profits by $4 million and $2 million respectively. Additionally, we believe our fourth quarter results were also influenced by the economic climate affecting to some extent our live events, Pay-Per-View and consumer product businesses. Operating income was $23.3 million compared to $24.7 million in the prior year reflecting an increase in depreciation, primarily associated with our investment in high definition broadcasting equipment. For a more detailed review of our performance in the quarter, let's turn to page five of our presentation which lists the revenue and profit contributions by business unit as compared to the prior year.  Starting with our live events, including merchandise sales at these events, revenue declined $6.5 million or 18% from the prior year led by lower revenue from our international events. Our international performance reflected a higher proportion of buy out deals in the current quarter. Five out of the 26 international events in the prior period were structured as buy out deals with guaranteed fix revenues, as compared to one buy out deal in the prior year quarter.  In addition, the average ticket price for our other events for which we sold tickets declined 16% to $70.09, largely due to the effect of foreign exchange rate. These factors more than offset an approximate 5% increase in attendance at our international events to 8,300. The performance of our North American events also contributed to the overall decline in live event revenue. The average ticket prices at our North American events fell 6% to $38.18 in the quarter, while the average attendance at these events declined 3% to 6,900 fans on a year-over-year basis.  Turning to our Pay-Per-View business, revenues decreased 20% or $4 million from the fourth quarter of last year. Revenue reflected in overall 11% decline in buys for the four comparable events that were produced in both the current and prior year. A decline of Pay-Per-View revenue from international sources accounted for approximately one-third of the year-over-year drop in revenue.  Although international buyings comprised a larger share of total current period buys, 40% compared to 37% in the prior year quarter, revenue per buy declined in part due to the impact of foreign exchange. Revenue from the distribution of our television programming increased by 16% or $3.8 million, primarily due to increased domestic and international rights fees. These increases derived from an expansion of programming tied due to certain specials, contractual increases in our international licensing and the impact of a new agreement to broadcast SmackDown on My Network TV.  In our consumer products segment, our licensing revenue increased by 56% or $5.3 million over the prior year quarter. The increase primarily reflected the recognition of an advance relating to a multiyear contract with our book publisher. Excluding this revenue, licensing declined 11% or $1 million, led by lower domestic sales of toy products and apparel.  Revenue related to our video games was essentially flat on a year-over-year basis. Our home video revenue declined 24% or $4.8 million, reflecting the timing of our release scheduled in the prior year. The current quarter had seven new title releases, compared to 12 in the prior year quarter. As a result, DVD shipments fell 35% to approximately 885,000 units, led by declines in the US, UK, and Australia. It is important to note, however, that the average units shipped per new release declined only 8%, while the units shipped for other current year releases and catalog titles declined 14%.  In our magazine publishing business, we experienced lower newsstand sales and advertising revenue as well as fewer subscriptions per issue. Profits declined on a year-over-year basis as the magazine also incurred increased paper and editorial costs. In our digital media segment, revenue declined 8% to $10.9 million from the prior year, reflecting lower sales of online merchandise and internet advertising.  Revenue from e-commerce declined 7%, making a comparable decrease in average revenue per order to about $58. The number of online merchandise orders remained essentially flat at 120,000 compared to the prior year. Notably, the number of orders did not decline with the drop in internet traffic which fell 18% as measured by average monthly unique visitors for the respective quarterly periods. The current quarter is also characterized by lower sales in online advertising, partially reflecting the ongoing transition of our internet ad sales organization. However, we are seeing increased activity in our ad sales pipeline.  During the quarter, WWE Studios recognized revenue of $5 million, a profit of $2.6 million associated with our portfolio of films. Those results compare favorably to the prior year quarter. As of year end 2008, we had approximately $31.7 million in capitalized film production costs on our balance sheet, primarily associated with our upcoming theatrical release, 12 Rounds as well as our direct to video projects. Regarding these direct to video initiatives, Behind Enemy Lines Columbia was released in late January and The Marine 2 is scheduled for release early next year. Our overall profit contribution margin increased to 45% from 42% in the prior year, despite an approximate $2 million impact from changes in currency exchange rates. The improved margins derived from the recognition of a book publishing advance described earlier and incremental profits from our filmed entertainment business.  For the quarter, SG&amp;A expenses increased 2% to $29.4 million, due mainly to an increase in legal and professional fees. Staff and marketing expenses were essentially flat on a year-over-year basis. Our SG&amp;A expense for the quarter represented the lowest level since the fourth quarter of last year. You should note that the $20 million reduction to our 2009 expense base will result in both lower SG&amp;A expenses and lower direct expenses that are captured in our profit contribution.  Net income declined to $13.6 million, compared to $21.5 million in the prior year quarter, reflecting increases in both nonoperating expenses and our provision for taxes as well as lower investment income. It should be noted that other expense recorded below operating income in the quarter included an $800,000 charge associated with the revaluation of certain warrants. The effective tax rate in the current quarter of 38% exceeded the 23% rate in the prior year quarter which was reduced by the recognition certain tax benefits. Investment income declined with lower average investment balances and interest rates. Page 14 of our presentation compares the quarter-over-quarter results and provides a summary of changes by business.  For the full year, revenue grew 8%, reflecting increases from across our business. Operating income increased 3% to $70.3 million. And EBITDA increased 7% to $83.4 million. These results reflect the growth in revenue, partially offset by increased SG&amp;A costs. SG&amp;A expenses increased 20%, primarily due to increased staffing, legal and professional fees, as well as marketing costs.  As previously disclosed, the current year includes a $1.9 million charge for our film See No Evil, whereas the prior year period included a $15.7 million asset impairment for The Condemned. Excluded these items, EBITDA was $85.3 million for the current period as compared to $93.5 million in the prior year period. Changes in foreign currency exchange rates did not have a material impact on revenue or profit for the current 12-month period.  Page 15 of the presentation contains our balance sheet which remains strong. On December 31st, we held nearly $200 million in cash and investments with virtually no debt. Page 18 shows our free cash flow. For the full year, we generated approximately $10 million of free cash flow, compared to nearly $80 million in the prior year. This decline was driven by the timing of our featured film investment and by changes in working capital, including the timing of tax payments as well as by increased operating costs. In addition, capital expenditures increased due to our media center project.  Looking ahead, we recognize that to manage the Company prudently, we need to improve our cash returns. As we indicated, we have targeted annual expense savings of at least $20 million in 2009. In addition, we have delayed our media center project as part of our broader effort to contain and reduce our capital expenditures. Through increased efficiency, profitable product extension and careful management of our growth, we intend to deliver greater value to you, our shareholders. That concludes this portion of our call. And I will now turn it back over to Michael.","male","meanHispanic",89.54,"WWE","24-Feb-09","Q4"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","IR"," Thank you, George. Katie, we're ready now. Please open the line for questions.Questions and Answers","male","meanwhite",94.363,"WWE","24-Feb-09","Q4"
"operator","Operator","NA NA",NA,NA," Absolutely. Thank you. (Operator Instructions). We will take our first question from the site of Richard Ingrassia of Roth Capital and Partners. Please go ahead. Your line is open.",NA,NA,NA,"WWE","24-Feb-09","Q4"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Thanks. Good morning, everybody.","male","meanwhite",93.697,"WWE","24-Feb-09","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Morning.","female","meanwhite",92.947,"WWE","24-Feb-09","Q4"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," I think this may be a question for Linda, but for anyone who wants it. Obviously, I understand the reason for delaying the capital investment in the media center project, but what impact does that have, if any, on opportunities for growth -- for revenue growth beyond 2009?","male","meanwhite",93.697,"WWE","24-Feb-09","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," What we have done, it to a carefully manage the expansion of our media facility so that it doesn't have any impact on the products that we are delivering and getting to the marketplace. We have leased some outside space. We've expanded. We've utilized and outsourced some production, but we're not taking away from the quality of our productions. It is harder. It's more difficult, but I think we are managing it well for the time being.","female","meanwhite",92.947,"WWE","24-Feb-09","Q4"
